Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,cell_type,Normalized_Name
45004881807_sort.swc,10396,156345000.0,6,665,1334,670,348640.0,218400.0,90255,421.366,3212680.0,4525960000.0,1030000000000.0,223313.0,285318.0,103,0.928575,6.79235,0.816609,102.875,96.1232,1.51245,interneuron,45004881807
5756210897_sort.swc,44257,380689000.0,4,2256,4519,2264,1176090.0,656920.0,174075,591.994,13800800.0,26952300000.0,11000000000000.0,941813.0,1082690.0,282,0.924788,8.79332,0.821327,101.98,92.9145,1.8882,interneuron,5756210897
4287613971_sort.swc,20786,282813000.0,4,1312,2627,1316,486530.0,475270.0,173217,437.728,6349730.0,9096790000.0,1760000000000.0,350254.0,462751.0,181,0.926751,6.91207,0.846967,100.437,93.4544,1.75649,pyramidal neuron,4287613971
29212762704_sort.swc,2693,114874000.0,4,147,296,150,103300.0,139296.0,105897,365.502,844655.0,1066060000.0,231000000000.0,157930.0,193392.0,41,0.917391,8.09459,0.822136,102.448,93.371,1.23751,pyramidal neuron,29212762704
3140018733_sort.swc,85090,91536200.0,5,6804,13646,6843,506140.0,535748.0,174207,358.487,25532800.0,29025200000.0,5250000000000.0,412796.0,607418.0,401,0.927718,5.23545,0.827134,99.6258,94.6415,2.10031,interneuron,3140018733
33461347245_sort.swc,12800,26866900.0,2,545,1091,547,465250.0,456160.0,115236,442.91,3962570.0,5573080000.0,987000000000.0,370237.0,455975.0,90,0.922856,10.7314,0.842102,100.942,92.3922,1.3937,pyramidal neuron,33461347245
1349117862_sort.swc,24155,89982100.0,4,2023,4059,2037,364380.0,286912.0,84744,406.139,7257420.0,9502140000.0,2230000000000.0,232958.0,304973.0,276,0.93027,4.95073,0.837751,100.936,95.5878,1.59241,pyramidal neuron,1349117862
3834428866_sort.swc,20686,94374300.0,3,1422,2847,1426,869370.0,971236.0,56595,492.047,6321800.0,10066200000.0,2500000000000.0,1092360.0,1255990.0,683,0.930419,6.26554,0.849384,100.24,94.7571,1.52328,pyramidal neuron,3834428866
28380053119_sort.swc,35557,151345000.0,5,2463,4940,2478,554750.0,623868.0,119592,426.489,10858200.0,14904400000.0,3320000000000.0,401557.0,555831.0,362,0.929115,6.19757,0.831482,99.9017,94.9853,1.77759,pyramidal neuron,28380053119
12380028244_sort.swc,2916,43750900.0,2,48,96,49,139360.0,189920.0,120714,602.394,931051.0,1845350000.0,636000000000.0,125806.0,171544.0,17,0.911353,29.3646,0.923154,106.639,95.8315,1.19425,unclassified neuron,12380028244
3243174606_sort.swc,11394,87786400.0,5,828,1663,836,233730.0,263640.0,55308,374.018,3456230.0,4335650000.0,1020000000000.0,182560.0,230924.0,124,0.932128,5.85087,0.833377,101.722,95.656,1.56662,pyramidal neuron,3243174606
5098627119_sort.swc,41572,271072000.0,4,2626,5262,2637,622718.0,617640.0,119493,547.323,12771200.0,23473200000.0,9010000000000.0,391385.0,498451.0,167,0.934577,6.90023,0.833982,102.303,95.2596,1.71857,interneuron,5098627119
63071153854_sort.swc,2480,104191000.0,4,98,198,101,106010.0,241152.0,45903,552.357,791355.0,1540400000.0,771000000000.0,171293.0,193948.0,21,0.925188,11.5202,0.842079,106.219,92.1234,1.3545,pyramidal neuron,63071153854
32525131564_sort.swc,23046,294754000.0,6,1390,2789,1400,1081380.0,915804.0,126093,552.822,7151990.0,13151100000.0,4890000000000.0,1177950.0,1371180.0,425,0.928903,7.26282,0.844601,98.8883,91.9103,1.74517,pyramidal neuron,32525131564
5061204427_sort.swc,24463,260223000.0,4,1494,2997,1504,609410.0,463160.0,173976,383.224,7493080.0,9428230000.0,1940000000000.0,350806.0,416571.0,140,0.929302,7.16216,0.814115,102.096,94.2317,1.55465,interneuron,5061204427
4928699275_sort.swc,13822,74601900.0,3,856,1713,858,600740.0,467170.0,174174,542.974,4234490.0,7495410000.0,2150000000000.0,561630.0,685424.0,220,0.934712,7.0683,0.845475,102.945,94.6761,1.45582,pyramidal neuron,4928699275
3140208388_sort.swc,90413,421681000.0,6,7447,14933,7487,630210.0,854978.0,174141,394.711,27130300.0,33934700000.0,5670000000000.0,537885.0,707330.0,472,0.932044,5.05451,0.830236,100.251,95.0653,2.13778,pyramidal neuron,3140208388
4508760651_sort.swc,19425,78276800.0,6,1524,3057,1534,385030.0,381280.0,59466,462.105,5863720.0,8920300000.0,2600000000000.0,284837.0,350234.0,229,0.933951,5.35394,0.842245,101.324,96.2375,1.54933,interneuron,4508760651
31870203142_sort.swc,35100,355296000.0,5,2562,5139,2578,512130.0,543100.0,124278,498.48,10704900.0,18070100000.0,6640000000000.0,361605.0,524702.0,223,0.932579,5.82993,0.833726,101.306,95.116,1.82027,pyramidal neuron,31870203142
31959123513_sort.swc,15757,104321000.0,3,443,890,448,1148350.0,745764.0,124278,645.541,4991410.0,10509800000.0,3550000000000.0,1018630.0,1150610.0,163,0.927504,16.7034,0.890437,104.992,95.9567,1.59851,interneuron,31959123513
3967982481_sort.swc,3395,106991000.0,3,66,133,68,234050.0,241510.0,62634,418.798,1086960.0,1536710000.0,330000000000.0,180000.0,224424.0,20,0.913981,24.5188,0.854512,106.371,88.9984,1.34439,pyramidal neuron,3967982481
29795094810_sort.swc,17383,136135000.0,4,1425,2856,1432,282270.0,391840.0,91674,345.165,5219090.0,5956740000.0,1070000000000.0,299365.0,356504.0,202,0.929178,5.08613,0.809479,100.309,94.2759,1.51948,pyramidal neuron,29795094810
30298128632_sort.swc,18425,227560000.0,4,486,974,489,532640.0,777858.0,115137,618.182,5835680.0,12098300000.0,4650000000000.0,532645.0,601034.0,75,0.925885,17.9158,0.838403,100.461,89.002,1.49975,interneuron,30298128632
6009831033_sort.swc,29839,143830000.0,4,2584,5184,2601,353990.0,278910.0,56331,400.308,8923410.0,11512700000.0,2540000000000.0,265212.0,532009.0,368,0.935861,4.75579,0.84494,100.572,95.1917,1.846,pyramidal neuron,6009831033
29547623483_sort.swc,18504,137148000.0,4,1408,2819,1412,272220.0,443938.0,107778,404.429,5574560.0,7426740000.0,1790000000000.0,297948.0,353104.0,169,0.934553,5.56368,0.83576,102.172,95.3207,1.67381,pyramidal neuron,29547623483
30516121503_sort.swc,1027,88429900.0,3,29,60,32,98340.0,61540.0,94545,853.397,341053.0,1063310000.0,485000000000.0,72946.1,84373.9,9,0.909943,16.1,0.891088,114.503,95.393,1.18516,pyramidal neuron,30516121503
2061778577_sort.swc,2254,16295700.0,5,118,240,123,146430.0,117696.0,60060,739.626,711402.0,1722170000.0,609000000000.0,120775.0,191482.0,30,0.925142,8.3875,1.00441,110.818,105.172,1.30628,spiny stellate neuron,2061778577
40660078539_sort.swc,8000,259805000.0,5,509,1022,514,237120.0,185050.0,114180,591.422,2523720.0,5329720000.0,2170000000000.0,163610.0,200146.0,59,0.924584,6.82681,0.862031,102.663,97.3716,1.49174,interneuron,40660078539
4754611284_sort.swc,38053,171767000.0,5,2862,5739,2878,687400.0,728260.0,174207,417.229,11530800.0,15645400000.0,3970000000000.0,595208.0,678876.0,349,0.926358,5.63042,0.816065,100.627,95.4921,1.8552,interneuron,4754611284
4768789561_sort.swc,12723,166630000.0,6,272,548,277,415070.0,505724.0,117018,432.564,4052270.0,6013250000.0,1920000000000.0,448978.0,498886.0,36,0.923108,22.2153,0.827708,106.616,95.3318,1.5363,pyramidal neuron,4768789561
3120949155_sort.swc,5145,16585800.0,3,368,739,372,247200.0,167644.0,58575,467.953,1578930.0,2351800000.0,421000000000.0,199412.0,260740.0,125,0.932224,5.96076,0.866767,102.059,96.4706,1.40515,pyramidal neuron,3120949155
4420044464_sort.swc,81843,185840000.0,5,6928,13902,6975,584580.0,605160.0,174240,425.369,24546400.0,33314200000.0,7780000000000.0,367852.0,513453.0,373,0.931793,4.88707,0.827086,100.182,95.2494,1.94131,interneuron,4420044464
75072866669_sort.swc,3820,141993000.0,5,234,471,238,235136.0,157560.0,46794,1008.4,1243790.0,4368740000.0,3020000000000.0,220276.0,252781.0,52,0.918968,7.10828,0.908778,107.594,97.8834,1.36179,interneuron,75072866669
5436507845_sort.swc,52915,462546000.0,5,3520,7053,3534,818660.0,934460.0,174372,538.595,16333100.0,28828400000.0,9230000000000.0,850148.0,1079880.0,412,0.930608,6.50234,0.820722,100.928,94.2677,1.98211,interneuron,5436507845
4519507631_sort.swc,5830,147908000.0,5,101,205,105,300410.0,469760.0,172722,707.285,1879170.0,4629200000.0,1930000000000.0,361395.0,418776.0,32,0.934715,27.4341,0.90045,103.898,93.1219,1.36547,unclassified neuron,4519507631
41990870225_sort.swc,16071,335270000.0,5,573,1149,577,811870.0,358660.0,110154,463.843,5064230.0,7823290000.0,1820000000000.0,642380.0,723729.0,92,0.925187,12.9861,0.808512,102.49,94.319,1.41435,pyramidal neuron,41990870225
4722445292_sort.swc,49834,125631000.0,3,3235,6483,3249,1128420.0,957660.0,174042,513.646,15254400.0,25322700000.0,8230000000000.0,1129660.0,1315450.0,458,0.929004,6.68672,0.83472,100.929,94.7016,1.76836,interneuron,4722445292
2163723414_sort.swc,101570,184361000.0,5,8623,17294,8672,695170.0,658882.0,174471,423.598,30685600.0,41100700000.0,9260000000000.0,486922.0,620034.0,451,0.928881,4.87308,0.826897,99.9777,94.4818,2.15671,pyramidal neuron,2163723414
2441156405_sort.swc,34599,139206000.0,5,2870,5767,2898,471070.0,504156.0,174471,419.484,10403600.0,14182300000.0,3870000000000.0,421353.0,505318.0,419,0.931158,4.99931,0.837874,100.69,94.5721,1.8007,pyramidal neuron,2441156405
2599314126_sort.swc,4061,141779000.0,4,238,480,243,111170.0,156640.0,64845,345.551,1273130.0,1523790000.0,254000000000.0,120804.0,144680.0,36,0.941693,7.45833,0.852356,102.0,93.9151,1.29819,pyramidal neuron,2599314126
30941315980_sort.swc,14935,130564000.0,6,819,1645,827,581350.0,526080.0,122001,459.7,4614940.0,7165670000.0,2040000000000.0,539826.0,607318.0,171,0.922544,8.07842,0.823487,102.551,94.4294,1.43103,interneuron,30941315980
58765390970_sort.swc,2644,139618000.0,3,181,363,183,125660.0,104920.0,41481,450.07,822852.0,1364650000.0,425000000000.0,86983.4,129578.0,67,0.929828,6.28099,0.826158,102.309,96.5338,1.29838,unclassified neuron,58765390970
2557087923_sort.swc,39436,216970000.0,5,2968,5948,2981,354950.0,423294.0,173085,361.551,11914000.0,14125300000.0,3200000000000.0,255080.0,346497.0,190,0.933536,5.62996,0.815672,100.066,95.2479,1.6914,pyramidal neuron,2557087923
896852691_sort.swc,28041,180616000.0,5,2009,4030,2022,409310.0,415776.0,62403,430.932,8526660.0,12206200000.0,3360000000000.0,329156.0,442837.0,248,0.932114,5.95782,0.843012,101.71,95.251,1.79717,pyramidal neuron,896852691
2512131823_sort.swc,59325,411512000.0,4,4059,8129,4071,697690.0,771040.0,174372,467.928,18048800.0,27450100000.0,7010000000000.0,625298.0,738816.0,334,0.931282,6.29782,0.840545,99.886,94.5611,1.85541,unclassified neuron,2512131823
2790236705_sort.swc,33933,105839000.0,3,2309,4627,2319,349340.0,420452.0,173349,383.803,10312200.0,12613600000.0,2630000000000.0,300725.0,411555.0,218,0.92882,6.33348,0.812904,101.087,95.7505,1.82716,interneuron,2790236705
6039368161_sort.swc,5523,190562000.0,3,405,812,408,209440.0,193880.0,55869,449.532,1680420.0,2512550000.0,608000000000.0,174844.0,205056.0,114,0.92703,5.80049,0.831757,103.062,96.8448,1.52296,interneuron,6039368161
6428411825_sort.swc,68674,46454600.0,7,6363,12772,6410,478950.0,414212.0,161535,374.913,20410400.0,24106500000.0,4050000000000.0,327933.0,442947.0,414,0.931488,4.37684,0.836179,100.531,95.1825,1.85294,spiny stellate neuron,6428411825
6850073901_sort.swc,76100,241126000.0,4,5648,11322,5675,834940.0,533700.0,173052,421.356,23054300.0,31237100000.0,7670000000000.0,617041.0,858659.0,495,0.926405,5.72134,0.825415,101.285,95.8586,1.89832,pyramidal neuron,6850073901
32196754798_sort.swc,25004,216363000.0,5,1440,2886,1447,659430.0,398310.0,119592,476.648,7703380.0,12172400000.0,3660000000000.0,544632.0,623931.0,257,0.927062,7.66355,0.859048,101.187,95.1937,1.77332,interneuron,32196754798
38949161681_sort.swc,4175,76372200.0,4,50,102,53,213990.0,241316.0,90816,454.272,1345630.0,2116730000.0,675000000000.0,199991.0,271237.0,11,0.911854,39.9216,0.89211,109.262,98.5465,1.2077,pyramidal neuron,38949161681
32048423166_sort.swc,3685,102636000.0,4,48,99,52,202720.0,223360.0,110880,556.674,1199310.0,2259750000.0,671000000000.0,223908.0,285970.0,14,0.93876,36.2121,0.919589,110.949,98.3202,1.13943,unclassified neuron,32048423166
57454600029_sort.swc,7942,121190000.0,5,610,1224,615,117150.0,245600.0,41448,369.006,2426610.0,3147450000.0,900000000000.0,151405.0,180790.0,134,0.926728,5.48775,0.806388,100.119,94.5348,1.58506,interneuron,57454600029
45952078107_sort.swc,2434,50997500.0,2,58,116,59,75110.0,215616.0,85734,425.597,769379.0,1121950000.0,355000000000.0,151634.0,171645.0,21,0.923292,19.9741,0.871064,102.598,86.1128,1.27647,pyramidal neuron,45952078107
36125459488_sort.swc,11792,150379000.0,4,882,1768,887,332550.0,177920.0,105831,413.509,3590320.0,5005550000.0,1260000000000.0,192895.0,278348.0,146,0.929084,5.66912,0.821072,102.008,96.8891,1.41912,unclassified neuron,36125459488
33519166811_sort.swc,34377,239715000.0,6,2017,4047,2031,1004000.0,446460.0,115005,515.702,10634900.0,17765100000.0,6260000000000.0,767657.0,904084.0,292,0.926284,7.49419,0.8134,101.332,94.7117,1.83087,excitatory/spiny neuron with atypical tree,33519166811
3167438862_sort.swc,77828,251684000.0,6,6439,12904,6466,805670.0,753886.0,174438,410.416,23365200.0,30996000000.0,7560000000000.0,712747.0,848822.0,520,0.93317,5.03123,0.830546,100.191,95.2724,1.92257,pyramidal neuron,3167438862
41222857324_sort.swc,6758,88689500.0,4,82,166,85,403230.0,427640.0,86328,575.066,2170530.0,4164590000.0,1170000000000.0,253958.0,316046.0,15,0.928223,39.7048,0.869558,106.272,93.3636,1.29849,pyramidal neuron,41222857324
4431199135_sort.swc,13897,179850000.0,4,531,1065,535,301250.0,449820.0,173910,627.057,4394720.0,8970950000.0,2700000000000.0,326142.0,477844.0,71,0.919483,12.0479,0.826374,100.454,90.6168,1.59659,interneuron,4431199135
4914156564_sort.swc,11599,184669000.0,5,679,1362,684,383640.0,213820.0,66660,460.502,3619900.0,5833750000.0,2280000000000.0,229642.0,307318.0,87,0.921735,7.51542,0.783749,101.693,93.8136,1.49471,excitatory/spiny neuron with atypical tree,4914156564
2252759090_sort.swc,8833,91391100.0,4,734,1472,739,118820.0,301440.0,54648,423.967,2656870.0,3727060000.0,948000000000.0,210020.0,256568.0,190,0.928826,5.0,0.842069,100.856,95.1803,1.90634,pyramidal neuron,2252759090
1463649009_sort.swc,51667,134893000.0,5,3957,7927,3971,381030.0,521952.0,122034,455.644,15628100.0,23100400000.0,5660000000000.0,304907.0,583337.0,238,0.933668,5.51772,0.832255,100.993,95.1838,1.94282,pyramidal neuron,1463649009
32892594403_sort.swc,11958,134424000.0,3,665,1334,670,510980.0,511840.0,114114,448.628,3672630.0,5333180000.0,1170000000000.0,494340.0,571317.0,159,0.921241,7.96327,0.851079,102.43,96.0456,1.52434,pyramidal neuron,32892594403
5480136235_sort.swc,84587,215213000.0,3,6446,12906,6461,812860.0,598210.0,174009,433.336,25612700.0,35789700000.0,9390000000000.0,686622.0,909688.0,413,0.927901,5.55401,0.829944,100.752,94.7982,2.10415,interneuron,5480136235
4155431871_sort.swc,71437,359729000.0,5,5062,10144,5083,948160.0,1041090.0,174042,495.022,21840600.0,35000800000.0,10900000000000.0,1104260.0,1300740.0,493,0.921313,6.04219,0.831447,101.346,95.5681,1.88066,pyramidal neuron,4155431871
38076592016_sort.swc,9201,137739000.0,2,219,438,220,211170.0,306398.0,106194,334.412,2905650.0,3217430000.0,571000000000.0,273587.0,513644.0,37,0.921846,20.0046,0.853901,102.919,90.6161,1.48774,excitatory/spiny neuron with atypical tree,38076592016
2790280608_sort.swc,37867,406000000.0,6,2891,5794,2904,532290.0,522052.0,174108,416.376,11400000.0,15500000000.0,2700000000000.0,401678.0,497004.0,233,0.932448,5.53538,0.826759,101.79,95.5415,1.8536,pyramidal neuron,2790280608
5961617601_sort.swc,24405,70300000.0,5,1339,2684,1346,1070000.0,739800.0,174174,623.672,7560000.0,15200000000.0,5260000000000.0,1120000.0,1290000.0,277,0.923778,8.0924,0.85044,103.008,94.8472,1.7188,interneuron,5961617601
49360828575_sort.swc,15449,138000000.0,7,1015,2038,1024,387330.0,409190.0,61710,336.33,4710000.0,5160000000.0,789000000000.0,302814.0,369892.0,184,0.927312,6.57998,0.797134,102.98,96.3575,1.5511,unclassified neuron,49360828575
32777596102_sort.swc,37691,104000000.0,3,2078,4160,2083,617050.0,424800.0,119559,497.957,11700000.0,18600000000.0,4740000000000.0,380215.0,593176.0,248,0.925856,8.0601,0.824773,100.751,93.8885,1.67496,pyramidal neuron,32777596102
576505953_sort.swc,16522,68700000.0,4,1333,2676,1344,217380.0,229920.0,54747,380.861,4960000.0,6180000000.0,1590000000000.0,156306.0,211174.0,159,0.932944,5.17377,0.81497,100.776,95.508,1.64138,pyramidal neuron,576505953
43353844056_sort.swc,6879,194000000.0,12,420,855,436,200860.0,147430.0,109725,878.257,2210000.0,6930000000.0,3510000000000.0,188236.0,307181.0,74,0.905666,7.04444,0.923106,106.956,96.8007,1.47253,pyramidal neuron,43353844056
46781166937_sort.swc,1860,202000000.0,3,65,131,67,129280.0,139868.0,89397,463.524,604599.0,940000000.0,186000000000.0,122423.0,165215.0,28,0.918051,13.1908,0.821974,108.5,99.2137,1.33484,interneuron,46781166937
4915733624_sort.swc,97063,98400000.0,5,8193,16421,8229,944100.0,844100.0,174108,445.17,29100000.0,41500000000.0,9810000000000.0,746789.0,924830.0,448,0.922719,4.91085,0.836122,101.027,95.0396,1.99728,interneuron,4915733624
6806928290_sort.swc,22685,112000000.0,5,1196,2395,1200,471430.0,287840.0,172755,492.711,7030000.0,11500000000.0,3370000000000.0,291799.0,351990.0,115,0.920948,8.4714,0.807255,103.712,93.685,1.72506,pyramidal neuron,6806928290
329384517_sort.swc,13325,148000000.0,5,486,976,491,439930.0,534052.0,149985,489.066,4190000.0,6830000000.0,1960000000000.0,438706.0,493745.0,64,0.929642,12.6516,0.818318,101.725,92.0871,1.59555,pyramidal neuron,329384517
28453758768_sort.swc,32148,50600000.0,3,2433,4873,2441,520390.0,496544.0,121803,456.766,9710000.0,14200000000.0,3440000000000.0,433064.0,518921.0,255,0.93166,5.59696,0.821322,101.247,96.0953,1.80701,pyramidal neuron,28453758768
5849905530_sort.swc,4472,67200000.0,5,192,387,196,186910.0,152290.0,52371,383.169,1410000.0,1870000000.0,551000000000.0,135099.0,225669.0,39,0.929389,10.553,0.852243,101.58,94.3536,1.39933,pyramidal neuron,5849905530
2728664541_sort.swc,10560,216000000.0,5,815,1635,821,181280.0,492414.0,58509,442.202,3230000.0,5200000000.0,2310000000000.0,336852.0,409015.0,191,0.922241,5.4581,0.8127,100.686,94.5429,1.45117,pyramidal neuron,2728664541
5114555323_sort.swc,29948,129000000.0,6,2530,5073,2544,429050.0,267680.0,174009,449.937,9010000.0,13200000000.0,3740000000000.0,292969.0,391108.0,237,0.923783,4.90321,0.849571,101.816,96.1952,1.83067,pyramidal neuron,5114555323
32736203913_sort.swc,27339,169000000.0,4,2373,4764,2392,291520.0,317980.0,86526,416.43,8190000.0,11300000000.0,3260000000000.0,288525.0,394311.0,344,0.932848,4.73846,0.839356,99.3687,94.7133,1.65794,interneuron,32736203913
32908465182_sort.swc,23456,24200000.0,4,1704,3415,1712,673570.0,445790.0,119559,413.783,7100000.0,9430000000.0,2030000000000.0,503213.0,591972.0,332,0.926995,5.86823,0.848898,102.379,96.276,1.59176,pyramidal neuron,32908465182
4128856200_sort.swc,57005,222000000.0,5,4133,8277,4145,952040.0,712574.0,174207,450.142,17300000.0,25300000000.0,6210000000000.0,653933.0,787705.0,419,0.930582,5.88704,0.839436,100.136,95.1306,1.79442,pyramidal neuron,4128856200
6933155262_sort.swc,34854,259000000.0,5,2365,4746,2382,588770.0,438590.0,123948,470.536,10700000.0,16500000000.0,5410000000000.0,481179.0,609641.0,275,0.922775,6.34366,0.839913,101.706,94.493,1.82552,pyramidal neuron,6933155262
5070490130_sort.swc,25488,94800000.0,4,1786,3579,1794,406140.0,499040.0,172293,500.301,7780000.0,12600000000.0,3410000000000.0,321867.0,492036.0,186,0.921795,6.12126,0.841151,101.216,95.2969,1.76784,interneuron,5070490130
5689308892_sort.swc,23928,175000000.0,5,3156,6326,3171,190880.0,245530.0,56562,330.528,6860000.0,7840000000.0,2530000000000.0,140821.0,236023.0,162,0.938459,2.78233,0.827701,104.732,100.373,1.76907,pyramidal neuron,5689308892
45994333001_sort.swc,1879,121000000.0,2,24,48,25,110500.0,145280.0,95205,451.483,610315.0,962000000.0,254000000000.0,110346.0,131501.0,8,0.925007,38.125,0.892677,109.628,91.9023,1.17551,pyramidal neuron,45994333001
37291379252_sort.swc,16613,112000000.0,4,1103,2209,1107,228510.0,431936.0,107085,345.259,5060000.0,5660000000.0,1210000000000.0,291512.0,448834.0,169,0.928064,6.52014,0.796627,101.171,95.3717,1.46325,pyramidal neuron,37291379252
5304295105_sort.swc,22686,101000000.0,4,1532,3073,1542,338790.0,443420.0,174042,469.519,6930000.0,10500000000.0,2270000000000.0,289361.0,442338.0,126,0.923058,6.38204,0.825804,101.533,96.042,1.73035,interneuron,5304295105
42936299434_sort.swc,4535,67900000.0,4,81,164,84,379290.0,127620.0,113784,625.345,1490000.0,3150000000.0,1250000000000.0,364003.0,441645.0,21,0.920106,26.6463,0.8965,105.678,93.6185,1.36215,interneuron,42936299434
59347473804_sort.swc,4165,120000000.0,4,287,577,291,137560.0,184230.0,43065,403.514,1280000.0,1880000000.0,673000000000.0,155583.0,188576.0,76,0.930717,6.21664,0.81779,102.653,96.2005,1.36584,pyramidal neuron,59347473804
2934086754_sort.swc,99692,453000000.0,6,7990,16024,8035,691870.0,857184.0,174471,418.309,30100000.0,40600000000.0,9830000000000.0,726057.0,822359.0,327,0.93072,5.22136,0.82257,99.8847,94.8377,2.15443,pyramidal neuron,2934086754
4330964264_sort.swc,19981,215000000.0,4,1040,2084,1045,497150.0,430048.0,174240,398.169,6180000.0,7950000000.0,1480000000000.0,399213.0,464600.0,139,0.924842,8.58733,0.821447,102.133,95.1844,1.67255,pyramidal neuron,4330964264
4141676035_sort.swc,18671,76600000.0,4,1014,2034,1021,604960.0,633116.0,174471,431.589,5740000.0,8000000000.0,1710000000000.0,630195.0,748085.0,203,0.931372,8.17896,0.832408,100.788,95.1188,1.70841,pyramidal neuron,4141676035
3789543556_sort.swc,30930,664000000.0,10,1375,2759,1385,495010.0,792924.0,174537,527.33,9730000.0,16900000000.0,3990000000000.0,599377.0,662237.0,118,0.927167,10.2102,0.815227,101.413,91.9347,1.6078,excitatory/spiny neuron with atypical tree,3789543556
6046873609_sort.swc,29903,348000000.0,5,1819,3644,1826,457220.0,323040.0,174075,536.106,9310000.0,16900000000.0,7990000000000.0,317775.0,395353.0,166,0.921913,7.20582,0.838855,102.544,95.7181,1.62879,interneuron,6046873609
4344383017_sort.swc,8886,166000000.0,5,217,437,221,244900.0,667876.0,172293,684.163,2840000.0,6540000000.0,2640000000000.0,481576.0,596048.0,48,0.928649,19.3318,0.842031,104.014,91.9383,1.33573,excitatory/spiny neuron with atypical tree,4344383017
30647822109_sort.swc,12823,131000000.0,3,585,1172,588,429530.0,586464.0,115929,569.64,4000000.0,7520000000.0,2660000000000.0,574059.0,657549.0,84,0.930665,9.94027,0.852424,102.273,94.1983,1.39589,pyramidal neuron,30647822109
1930515021_sort.swc,53740,4090000.0,7,4535,9096,4562,502460.0,479104.0,174471,401.966,16100000.0,20400000000.0,3470000000000.0,365992.0,577823.0,513,0.92793,4.90798,0.832317,100.609,94.8204,1.98355,pyramidal neuron,1930515021
42108919642_sort.swc,56534,259000000.0,3,5046,10118,5073,539770.0,368640.0,108933,481.429,16900000.0,26700000000.0,9720000000000.0,356314.0,503555.0,276,0.924519,4.58737,0.839714,101.052,94.8298,1.80471,interneuron,42108919642
5965984082_sort.swc,4977,123000000.0,3,285,572,288,215930.0,205020.0,64482,449.381,1550000.0,2430000000.0,769000000000.0,218119.0,277384.0,95,0.929401,7.6993,0.82057,99.3348,92.6671,1.43408,interneuron,5965984082
40595526609_sort.swc,7050,125000000.0,3,209,419,211,281120.0,202720.0,107910,391.221,2230000.0,2850000000.0,459000000000.0,204932.0,324034.0,45,0.919607,15.8234,0.85793,105.074,93.035,1.36685,pyramidal neuron,40595526609
28641630112_sort.swc,42887,61400000.0,4,3599,7225,3627,477730.0,815358.0,120351,453.751,12900000.0,18600000000.0,3730000000000.0,559120.0,714380.0,422,0.930466,4.93578,0.83361,100.666,95.7759,1.89116,interneuron,28641630112
29631446108_sort.swc,9866,1710000.0,5,607,1217,611,318400.0,297630.0,118404,423.95,3020000.0,4020000000.0,602000000000.0,268953.0,353224.0,83,0.933416,7.106,0.800301,101.34,94.0375,1.48943,interneuron,29631446108
31326038404_sort.swc,11262,63100000.0,3,279,559,281,269340.0,201440.0,66297,330.91,3550000.0,3770000000.0,721000000000.0,179040.0,396065.0,28,0.919096,19.1449,0.87153,110.476,103.237,1.35626,pyramidal neuron,31326038404
2834143448_sort.swc,70371,340000000.0,7,5452,10948,5497,562910.0,585538.0,173316,404.634,21300000.0,27600000000.0,5660000000000.0,412654.0,502045.0,404,0.92867,5.42766,0.841012,99.8037,93.8174,1.89754,interneuron,2834143448
6064058625_sort.swc,9066,93100000.0,3,173,347,175,413280.0,414560.0,172392,500.619,2900000.0,4850000000.0,1430000000000.0,277966.0,466149.0,46,0.929673,25.1239,0.859099,101.771,94.6299,1.5121,pyramidal neuron,6064058625
74608073009_sort.swc,3630,42900000.0,2,262,526,265,149470.0,228640.0,48279,558.052,1110000.0,2030000000.0,551000000000.0,147700.0,203032.0,59,0.922414,5.89924,0.859165,104.529,96.603,1.36164,interneuron,74608073009
32632360810_sort.swc,34859,402000000.0,6,2009,4025,2017,780130.0,451840.0,119592,470.494,10800000.0,16500000000.0,4040000000000.0,542787.0,637571.0,298,0.922893,7.66037,0.802378,101.392,94.422,1.80293,interneuron,32632360810
32516852996_sort.swc,45941,223000000.0,8,3307,6627,3321,765570.0,600060.0,115830,486.655,14000000.0,22600000000.0,7090000000000.0,518039.0,616655.0,333,0.925896,5.93225,0.848129,102.251,95.573,1.90145,pyramidal neuron,32516852996
30762791084_sort.swc,15362,249000000.0,5,942,1890,949,276090.0,588476.0,117381,703.435,4790000.0,11500000000.0,5660000000000.0,453340.0,542210.0,135,0.929312,7.12751,0.845423,99.7546,94.5117,1.60708,pyramidal neuron,30762791084
38334999397_sort.swc,23820,2430000.0,3,2853,5720,2868,318810.0,294814.0,98901,304.08,6860000.0,6720000000.0,969000000000.0,283293.0,364192.0,236,0.933061,3.16416,0.811526,101.529,96.753,1.63869,interneuron,38334999397
2951446513_sort.swc,34791,38500000.0,4,2810,5628,2819,379870.0,460286.0,112695,377.603,10400000.0,12500000000.0,2000000000000.0,314961.0,651644.0,243,0.931086,5.18159,0.829365,100.471,95.1307,1.82899,pyramidal neuron,2951446513
