Layer,Boundary,Soma_X,Soma_Y
layer_2,left,2.460059968686652,0.727232
layer_2,right,2.946071379109925,0.727232
layer_2,left,2.460296531317221,0.727456
layer_2,right,2.9463292440229316,0.727456
layer_2,left,2.4605054864300917,0.727616
layer_2,right,2.946561878015994,0.727616
layer_2,left,2.4606426419326,0.727744
layer_2,right,2.9467133610885354,0.727744
layer_2,left,2.460687194816961,0.727776
layer_2,right,2.9467633115941094,0.727776
layer_2,left,2.4609099174796807,0.727936
layer_2,right,2.9470135014802468,0.727936
layer_2,left,2.4609544530182346,0.727968
layer_2,right,2.947063626522392,0.727968
layer_2,left,2.4609989853280565,0.728
layer_2,right,2.947113780422163,0.728
layer_2,left,2.4614073845872295,0.728352
layer_2,right,2.9475723168106334,0.728352
layer_2,left,2.46197018433473,0.7288
layer_2,right,2.9482114054688227,0.7288
layer_2,left,2.4626125377622987,0.729344
layer_2,right,2.9489491117368574,0.729344
layer_2,left,2.4655965474073915,0.731616
layer_2,right,2.9524523017877113,0.731616
layer_2,left,2.4656657651682727,0.73168
layer_2,right,2.952536325629155,0.73168
layer_2,left,2.4656970532921707,0.731712
layer_2,right,2.952574768233777,0.731712
layer_2,left,2.4657595911413184,0.731776
layer_2,right,2.95265182502406,0.731776
layer_2,left,2.4657908408150795,0.731808
layer_2,right,2.952690439324186,0.731808
layer_2,left,2.4661876954564605,0.73216
layer_2,right,2.953175368593561,0.73216
layer_2,left,2.4671796384704017,0.732992
layer_2,right,2.9543932538671203,0.732992
layer_2,left,2.4675138488168558,0.73328
layer_2,right,2.9548100549046095,0.73328
layer_2,left,2.468505683744206,0.734176
layer_2,right,2.956078401305065,0.734176
layer_2,left,2.468913803870508,0.734592
layer_2,right,2.9566319595657014,0.734592
layer_2,left,2.469043905475314,0.73472
layer_2,right,2.956808201240938,0.73472
layer_2,left,2.4698474236347163,0.735424
layer_2,right,2.957860746491094,0.735424
layer_2,left,2.469960870183158,0.73552
layer_2,right,2.9580083448866428,0.73552
layer_2,left,2.470364154225146,0.735904
layer_2,right,2.9585623206229488,0.735904
layer_2,left,2.470493582158744,0.736032
layer_2,right,2.958744553394442,0.736032
layer_2,left,2.4707873288558977,0.736256
layer_2,right,2.9591140128228126,0.736256
layer_2,left,2.471012649221998,0.736416
layer_2,right,2.95938943609129,0.736416
layer_2,left,2.4712033438190257,0.736608
layer_2,right,2.9596625319593852,0.736608
layer_2,left,2.4716595586947405,0.737056
layer_2,right,2.9603138015330392,0.737056
layer_2,left,2.471984344205645,0.737312
layer_2,right,2.9607315419799543,0.737312
layer_2,left,2.472523529065568,0.737856
layer_2,right,2.961525413352756,0.737856
layer_2,left,2.4727735799387243,0.738112
layer_2,right,2.961900555018282,0.738112
layer_2,left,2.4730083449002063,0.738304
layer_2,right,2.9622111783725757,0.738304
layer_2,left,2.4731370932532375,0.738432
layer_2,right,2.9624021698713583,0.738432
layer_2,left,2.473258339842888,0.738528
layer_2,right,2.9625599805350857,0.738528
layer_2,left,2.4734175050131952,0.738656
layer_2,right,2.9627689893151796,0.738656
layer_2,left,2.473447809577022,0.738688
layer_2,right,2.9628158160120295,0.738688
layer_2,left,2.4735689571073007,0.738816
layer_2,right,2.9630034260693776,0.738816
layer_2,left,2.4738411428785194,0.739104
layer_2,right,2.9634272078777,0.739104
layer_2,left,2.47404556569462,0.739296
layer_2,right,2.963723367697801,0.739296
layer_2,left,2.4741896107654227,0.739424
layer_2,right,2.9639252326874366,0.739424
layer_2,left,2.474371661623561,0.739584
layer_2,right,2.964178799492073,0.739584
layer_2,left,2.4745537810724474,0.739744
layer_2,right,2.964432559376014,0.739744
layer_2,left,2.47462197932333,0.739808
layer_2,right,2.964531686302507,0.739808
layer_2,left,2.474728181017465,0.739904
layer_2,right,2.964682466868216,0.739904
layer_2,left,2.477271953586908,0.741856
layer_2,right,2.96792418793512,0.741856
layer_2,left,2.4775710348777067,0.74208
layer_2,right,2.9682948518185803,0.74208
layer_2,left,2.478323826344142,0.74272
layer_2,right,2.969308702107991,0.74272
layer_2,left,2.478370003861536,0.742752
layer_2,right,2.9693624991414533,0.742752
layer_2,left,2.4787857029325338,0.74304
layer_2,right,2.9698445645870053,0.74304
layer_2,left,2.4797123417023683,0.74384
layer_2,right,2.9710949593709906,0.74384
layer_2,left,2.4803548771801855,0.74432
layer_2,right,2.971866628071983,0.74432
layer_2,left,2.4807353437334805,0.74464
layer_2,right,2.972364202755656,0.74464
layer_2,left,2.4807976740342905,0.744704
layer_2,right,2.972459847915451,0.744704
layer_2,left,2.480828842237148,0.744736
layer_2,right,2.9725076583408323,0.744736
layer_2,left,2.4821177988672325,0.74592
layer_2,right,2.9743042529917476,0.74592
layer_2,left,2.482211699917637,0.745984
layer_2,right,2.9744067911327545,0.745984
layer_2,left,2.4825404061739307,0.746208
layer_2,right,2.9747638061418953,0.746208
layer_2,left,2.482681304355599,0.746304
layer_2,right,2.974915916113817,0.746304
layer_2,left,2.4828470282905544,0.746464
layer_2,right,2.9751542501984116,0.746464
layer_2,left,2.4833196720292547,0.746848
layer_2,right,2.975739842227132,0.746848
layer_2,left,2.4846060088400277,0.747808
layer_2,right,2.9772030872468567,0.747808
layer_2,left,2.484827294639684,0.747968
layer_2,right,2.9774445241636505,0.747968
layer_2,left,2.4853476382508766,0.748416
layer_2,right,2.9781059083046437,0.748416
layer_2,left,2.4854125765535717,0.74848
layer_2,right,2.9781990971879013,0.74848
layer_2,left,2.486060969154987,0.748992
layer_2,right,2.9789543381663153,0.748992
layer_2,left,2.4862578266271353,0.749184
layer_2,right,2.9792321127901764,0.749184
layer_2,left,2.4863236151065804,0.749248
layer_2,right,2.9793245450159533,0.749248
layer_2,left,2.4869336396866637,0.74976
layer_2,right,2.980068172854288,0.74976
layer_2,left,2.487368161462532,0.750176
layer_2,right,2.9806635077236847,0.750176
layer_2,left,2.487401783130144,0.750208
layer_2,right,2.9807091553655165,0.750208
layer_2,left,2.487435434210711,0.75024
layer_2,right,2.980754781752173,0.75024
layer_2,left,2.4876379708400225,0.750432
layer_2,right,2.981028091490611,0.750432
layer_2,left,2.4879949593136494,0.750688
layer_2,right,2.981398873454971,0.750688
layer_2,left,2.488166581426165,0.750816
layer_2,right,2.9815828276692713,0.750816
layer_2,left,2.488263044758409,0.75088
layer_2,right,2.981675260107762,0.75088
layer_2,left,2.4884077413263292,0.750976
layer_2,right,2.981813436023918,0.750976
layer_2,left,2.4887727082556994,0.751232
layer_2,right,2.982178685676806,0.751232
layer_2,left,2.488807051884039,0.751264
layer_2,right,2.9822238614304917,0.751264
layer_2,left,2.488903597802717,0.751328
layer_2,right,2.982314802860018,0.751328
layer_2,left,2.489041499986064,0.751424
layer_2,right,2.982450687715647,0.751424
layer_2,left,2.4892210355598836,0.751584
layer_2,right,2.9826760506622314,0.751584
layer_2,left,2.4894641432056246,0.751808
layer_2,right,2.982990559260771,0.751808
layer_2,left,2.489499014061332,0.75184
layer_2,right,2.9830354012956226,0.75184
layer_2,left,2.4896388585179587,0.751968
layer_2,right,2.98321454793182,0.751968
layer_2,left,2.4903230001813905,0.75248
layer_2,right,2.9839294916806347,0.75248
layer_2,left,2.4905072630953278,0.75264
layer_2,right,2.9841516700095476,0.75264
layer_2,left,2.490702216279203,0.752768
layer_2,right,2.984328552419737,0.752768
layer_2,left,2.4907509526662817,0.7528
layer_2,right,2.9843726193487297,0.7528
layer_2,left,2.4911279309493275,0.753056
layer_2,right,2.9847236376316775,0.753056
layer_2,left,2.491235716297459,0.753152
layer_2,right,2.9848562652476236,0.753152
layer_2,left,2.4912717246582265,0.753184
layer_2,right,2.984900429977552,0.753184
layer_2,left,2.491588085609519,0.753408
layer_2,right,2.9852056416136707,0.753408
layer_2,left,2.4917520233064097,0.753536
layer_2,right,2.985380471032831,0.753536
layer_2,left,2.4919839517536078,0.753696
layer_2,right,2.9855964417975294,0.753696
layer_2,left,2.492368895296939,0.753952
layer_2,right,2.9859383596778626,0.753952
layer_2,left,2.4924788229550865,0.754048
layer_2,right,2.9860697554909876,0.754048
layer_2,left,2.4930000458934596,0.754432
layer_2,right,2.9865842750417007,0.754432
layer_2,left,2.493147105262643,0.754528
layer_2,right,2.9867100077151814,0.754528
layer_2,left,2.4938009645599997,0.755008
layer_2,right,2.9873466292636697,0.755008
layer_2,left,2.4941710489089073,0.755264
layer_2,right,2.9876801223346416,0.755264
layer_2,left,2.494590801236853,0.755552
layer_2,right,2.9880521151009347,0.755552
layer_2,left,2.494989158745031,0.755872
layer_2,right,2.988478455190372,0.755872
layer_2,left,2.4963825080321307,0.756896
layer_2,right,2.9898072068827712,0.756896
layer_2,left,2.4967244776415325,0.75712
layer_2,right,2.9900851103577155,0.75712
layer_2,left,2.4968682282408796,0.757216
layer_2,right,2.9902045162892725,0.757216
layer_2,left,2.49799797492469,0.757952
layer_2,right,2.991099994311326,0.757952
layer_2,left,2.4981774783559274,0.75808
layer_2,right,2.9912607733243632,0.75808
layer_2,left,2.498519629443262,0.758304
layer_2,right,2.991529712449173,0.758304
layer_2,left,2.4990014199346593,0.758624
layer_2,right,2.9919145301531853,0.758624
layer_2,left,2.5002119017856037,0.75952
layer_2,right,2.9930553284907297,0.75952
layer_2,left,2.5024491548859995,0.76112
layer_2,right,2.9950740630871193,0.76112
layer_2,left,2.502948938528151,0.761472
layer_2,right,2.9955211951524583,0.761472
layer_2,left,2.5034299649469407,0.761792
layer_2,right,2.995907581529865,0.761792
layer_2,left,2.503682850301234,0.761952
layer_2,right,2.9960890898544252,0.761952
layer_2,left,2.5043224685044514,0.762368
layer_2,right,2.996576093442412,0.762368
layer_2,left,2.5049290001960265,0.762752
layer_2,right,2.99700498190405,0.762752
layer_2,left,2.505870743820161,0.76336
layer_2,right,2.9976993013711994,0.76336
layer_2,left,2.5067350402541204,0.763936
layer_2,right,2.998399509209507,0.763936
layer_2,left,2.5069844759865827,0.764096
layer_2,right,2.9985798090842035,0.764096
layer_2,left,2.507623858431412,0.764512
layer_2,right,2.9990658327261355,0.764512
layer_2,left,2.5080226709540323,0.764768
layer_2,right,2.999354582333883,0.764768
layer_2,left,2.51241018717129,0.767584
layer_2,right,3.0026283643077405,0.767584
layer_2,left,2.513167433774813,0.768064
layer_2,right,3.003236336172702,0.768064
layer_2,left,2.5132690474350863,0.768128
layer_2,right,3.0033210014937968,0.768128
layer_2,left,2.5133199338379053,0.76816
layer_2,right,3.0033633851813155,0.76816
layer_2,left,2.5138317478344088,0.76848
layer_2,right,3.0037891553471603,0.76848
layer_2,left,2.5141893762578733,0.768704
layer_2,right,3.0040368904485706,0.768704
layer_2,left,2.51424099336368,0.768736
layer_2,right,3.0040797081760777,0.768736
layer_2,left,2.5146017514316092,0.76896
layer_2,right,3.0043589335674277,0.76896
layer_2,left,2.515171040105555,0.769312
layer_2,right,3.004795159253922,0.769312
layer_2,left,2.515375420541285,0.76944
layer_2,right,3.0049289301962046,0.76944
layer_2,left,2.5155280732791065,0.769536
layer_2,right,3.005024727819618,0.769536
layer_2,left,2.515578939342572,0.769568
layer_2,right,3.005056596557335,0.769568
layer_2,left,2.517150926774365,0.770528
layer_2,right,3.0062642317248103,0.770528
layer_2,left,2.5172017608510995,0.77056
layer_2,right,3.0062956146638564,0.77056
layer_2,left,2.517354200513335,0.770656
layer_2,right,3.0063895630310706,0.770656
layer_2,left,2.51781837089922,0.770944
layer_2,right,3.006702208292274,0.770944
layer_2,left,2.5181859465032246,0.771168
layer_2,right,3.006971788746119,0.771168
layer_2,left,2.5196795189266603,0.772096
layer_2,right,3.0079596333514775,0.772096
layer_2,left,2.5206583746558175,0.772672
layer_2,right,3.008742395259916,0.772672
layer_2,left,2.521032889927354,0.772896
layer_2,right,3.009020065765385,0.772896
layer_2,left,2.5216092616080084,0.773248
layer_2,right,3.009416219508988,0.773248
layer_2,left,2.521659499238212,0.77328
layer_2,right,3.009445658327839,0.77328
layer_2,left,2.522235860247139,0.773632
layer_2,right,3.0098403227599633,0.773632
layer_2,left,2.5226237388467623,0.773856
layer_2,right,3.010151174149212,0.773856
layer_2,left,2.5231227170872548,0.774144
layer_2,right,3.010547245110727,0.774144
layer_2,left,2.5231790112856944,0.774176
layer_2,right,3.0105933182155784,0.774176
layer_2,left,2.52322900794653,0.774208
layer_2,right,3.0106221913589706,0.774208
layer_2,left,2.5234851543209316,0.774368
layer_2,right,3.0107834138340284,0.774368
layer_2,left,2.5247390969793844,0.775104
layer_2,right,3.011724296397228,0.775104
layer_2,left,2.5249666694422,0.775232
layer_2,right,3.011911116036054,0.775232
layer_2,left,2.5250806488104307,0.775296
layer_2,right,3.0120047747481364,0.775296
layer_2,left,2.525137685584695,0.775328
layer_2,right,3.0120516661272827,0.775328
layer_2,left,2.5253661380750025,0.775456
layer_2,right,3.0122396434745458,0.775456
layer_2,left,2.5255950604061868,0.775584
layer_2,right,3.0124282756732805,0.775584
layer_2,left,2.5258581299039347,0.775744
layer_2,right,3.012606510939649,0.775744
layer_2,left,2.5259727941824446,0.775808
layer_2,right,3.0127011178119734,0.775808
layer_2,left,2.526144982562207,0.775904
layer_2,right,3.0128433264729764,0.775904
layer_2,left,2.526259897802924,0.775968
layer_2,right,3.0129383298264467,0.775968
layer_2,left,2.5263708202826725,0.776032
layer_2,right,3.013023521763984,0.776032
layer_2,left,2.5265968884694248,0.77616
layer_2,right,3.0132041171692543,0.77616
layer_2,left,2.5268231660050735,0.776288
layer_2,right,3.013385105180477,0.776288
layer_2,left,2.5277796857973143,0.776864
layer_2,right,3.0140511468021343,0.776864
layer_2,left,2.5278286402049357,0.776896
layer_2,right,3.014078146654135,0.776896
layer_2,left,2.5278775779718274,0.776928
layer_2,right,3.014105115433466,0.776928
layer_2,left,2.529306826406144,0.777856
layer_2,right,3.0149165575414436,0.777856
layer_2,left,2.5293552421256846,0.777888
layer_2,right,3.0149426535610453,0.777888
layer_2,left,2.5318800629871503,0.779488
layer_2,right,3.0165194728003866,0.779488
layer_2,left,2.532031785189628,0.779584
layer_2,right,3.0166160872294427,0.779584
layer_2,left,2.532372176081947,0.779776
layer_2,right,3.016898017497527,0.779776
layer_2,left,2.5327551170568894,0.78
layer_2,right,3.0171940260441974,0.78
layer_2,left,2.5328685393847112,0.780064
layer_2,right,3.017288400939259,0.780064
layer_2,left,2.5333451696638063,0.780352
layer_2,right,3.0176333784407428,0.780352
layer_2,left,2.533439212809287,0.780416
layer_2,right,3.0176818180278695,0.780416
layer_2,left,2.5344032913374934,0.780992
layer_2,right,3.0184044360727333,0.780992
layer_2,left,2.53477844304569,0.781216
layer_2,right,3.0186884323689736,0.781216
layer_2,left,2.5349889975820874,0.781344
layer_2,right,3.018842113903577,0.781344
layer_2,left,2.535260469364622,0.781504
layer_2,right,3.019055011367385,0.781504
layer_2,left,2.5353729115655943,0.781568
layer_2,right,3.01914981399367,0.781568
layer_2,left,2.536320403057789,0.782208
layer_2,right,3.019672398749406,0.782208
layer_2,left,2.538701864338641,0.783712
layer_2,right,3.021322254912876,0.783712
layer_2,left,2.5412405107464946,0.785376
layer_2,right,3.0229898962197175,0.785376
layer_2,left,2.541563177043005,0.7856
layer_2,right,3.023172858311602,0.7856
layer_2,left,2.5416949216669407,0.785696
layer_2,right,3.023235261124128,0.785696
layer_2,left,2.54192388790893,0.785856
layer_2,right,3.0233635469735085,0.785856
layer_2,left,2.543842172512873,0.78704
layer_2,right,3.024914936600487,0.78704
layer_2,left,2.544919860386273,0.787744
layer_2,right,3.0257037928824375,0.787744
layer_2,left,2.545108699944948,0.787872
layer_2,right,3.0258300668744287,0.787872
layer_2,left,2.545193908322346,0.787936
layer_2,right,3.025868173490568,0.787936
layer_2,left,2.5460631546615886,0.788544
layer_2,right,3.026400553734676,0.788544
layer_2,left,2.5461654919658727,0.788608
layer_2,right,3.0264871963650126,0.788608
layer_2,left,2.5465734548188346,0.788864
layer_2,right,3.0268327263704387,0.788864
layer_2,left,2.5466751002924197,0.788928
layer_2,right,3.026918840748865,0.788928
layer_2,left,2.546759177654234,0.788992
layer_2,right,3.0269555768250633,0.788992
layer_2,left,2.546969118882978,0.789152
layer_2,right,3.0270473888563356,0.789152
layer_2,left,2.547057343614276,0.789216
layer_2,right,3.027096292375619,0.789216
layer_2,left,2.547099258606391,0.789248
layer_2,right,3.0271146317688995,0.789248
