Filename,Soma_X,Soma_Y,Soma_Z,LCC_Node_Proportion,C3 agglomeration id,Cell type,Cell body layer old, E count all inputs, I count all inputs, E count layer 1, I count layer 1, E count layer 2, I count layer 2, E count layer 3, I count layer 3, E count layer 4, I count layer 4, E count layer 5, I count layer 5, E count layer 6, I count layer 6, E count white matter, I count white matter,Soma_x,Soma_y,Soma_z,Cell body layer
42027988473,745888,1873380,122529,,42027988473,pyramidal neuron,white_matter,115,45,0,0,0,0,0,0,0,0,0,0,0,0,115,45,,,,white_matter
5120703584,3184610,1654690,41481,,5120703584,pyramidal neuron,layer_2,3269,1045,0,0,1415,555,1854,490,0,0,0,0,0,0,0,0,,,,layer_2
3461357402,3110690,1170980,39138,,3461357402,pyramidal neuron,layer_2,181,118,0,0,181,118,0,0,0,0,0,0,0,0,0,0,,,,layer_2
30023351024,2371550,455072,38049,,30023351024,pyramidal neuron,layer_4,801,315,0,0,0,0,135,45,548,243,118,27,0,0,0,0,,,,layer_2
4418658077,2341820,1368900,171864,,4418658077,excitatory/spiny neuron with atypical tree,layer_4,419,137,0,0,0,0,0,0,386,124,33,13,0,0,0,0,,,,layer_4
30810711086,2181250,1367200,82236,,30810711086,pyramidal neuron,layer_4,611,259,0,0,0,0,198,60,310,153,103,46,0,0,0,0,,,,layer_4
51715765094,2509470,2069220,92697,,51715765094,pyramidal neuron,layer_5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,layer_5
69041501837,3151580,1987200,118833,,69041501837,interneuron,layer_3,1,6,0,0,0,0,1,6,0,0,0,0,0,0,0,0,,,,layer_3
40505365133,2170620,1496640,114906,,40505365133,pyramidal neuron,layer_5,12,5,0,0,0,0,0,0,0,0,12,5,0,0,0,0,,,,layer_5
82885088901,3078560,1056770,161997,,82885088901,pyramidal neuron,layer_2,1,18,0,0,1,18,0,0,0,0,0,0,0,0,0,0,,,,layer_2
664740839,2656770,577024,33363,,664740839,pyramidal neuron,layer_2,620,271,59,27,561,244,0,0,0,0,0,0,0,0,0,0,,,,layer_2
39388228542,3140860,1246590,86724,,39388228542,interneuron,layer_2,922,609,0,0,922,609,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2149559297,2724030,960416,79827,,2149559297,pyramidal neuron,layer_2,3536,1114,0,0,2284,826,1252,288,0,0,0,0,0,0,0,0,,,,layer_2
65649703902,3114460,1268800,141240,,65649703902,interneuron,layer_2,227,114,0,0,227,114,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4098150971,2319420,1260060,71313,,4098150971,pyramidal neuron,layer_4,997,320,0,0,0,0,351,116,584,189,62,15,0,0,0,0,,,,layer_4
29328563122,2971460,961824,97647,,29328563122,pyramidal neuron,layer_2,2281,696,256,97,2025,599,0,0,0,0,0,0,0,0,0,0,,,,layer_2
35731888423,2495230,384768,77220,,35731888423,excitatory/spiny neuron with atypical tree,layer_2,163,63,0,0,163,63,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29882963336,3187100,1158530,74547,,29882963336,pyramidal neuron,layer_2,712,244,46,14,666,230,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4430076067,1502110,1379810,106920,,4430076067,pyramidal neuron,layer_5,3045,765,0,0,0,0,0,0,0,0,2183,602,862,163,0,0,,,,layer_5
28016210382,2439680,651744,151734,,28016210382,pyramidal neuron,layer_2,2498,655,53,32,1507,420,938,203,0,0,0,0,0,0,0,0,,,,layer_2
33196995705,2066980,1900100,121473,,33196995705,interneuron,layer_5,568,323,0,0,0,0,0,0,0,0,431,276,137,47,0,0,,,,layer_5
31436917974,2402430,1421920,165759,,31436917974,excitatory/spiny neuron with atypical tree,layer_4,141,64,0,0,0,0,0,0,141,64,0,0,0,0,0,0,,,,layer_4
3534289989,3149440,1180000,4290,,3534289989,pyramidal neuron,layer_2,713,299,52,17,661,282,0,0,0,0,0,0,0,0,0,0,,,,layer_2
39195787125,2363300,1294460,132528,,39195787125,pyramidal neuron,layer_4,378,207,0,0,0,0,272,131,106,76,0,0,0,0,0,0,,,,layer_4
6063256489,1995970,1766140,133518,,6063256489,excitatory/spiny neuron with atypical tree,layer_5,3312,1200,0,0,0,0,68,19,249,76,2418,941,573,164,4,0,,,,layer_5
5086230088,1866020,1436770,127182,,5086230088,pyramidal neuron,layer_5,582,324,0,0,0,0,0,0,43,19,539,305,0,0,0,0,,,,layer_5
37553832495,3018240,837312,69300,,37553832495,interneuron,layer_2,367,185,146,86,221,99,0,0,0,0,0,0,0,0,0,0,,,,layer_2
37156100450,1880800,712928,91707,,37156100450,pyramidal neuron,layer_3,1535,430,0,0,22,10,1487,416,26,4,0,0,0,0,0,0,,,,layer_3
28409167776,2326820,778304,137445,,28409167776,pyramidal neuron,layer_3,4930,1119,138,97,839,188,3953,834,0,0,0,0,0,0,0,0,,,,layer_3
3663668926,2722880,1191460,136257,,3663668926,pyramidal neuron,layer_3,5424,1346,0,0,749,141,4675,1205,0,0,0,0,0,0,0,0,,,,layer_3
3722336223,2941950,1014400,135399,,3722336223,pyramidal neuron,layer_2,4047,1519,223,99,3437,1289,387,131,0,0,0,0,0,0,0,0,,,,layer_2
38856298197,1208260,1113920,76923,,38856298197,unclassified neuron,layer_5,7,24,0,0,0,0,0,0,0,0,7,24,0,0,0,0,,,,layer_5
4139939668,1666180,1366720,123321,,4139939668,pyramidal neuron,layer_5,1770,778,0,0,0,0,56,17,224,74,1430,679,60,8,0,0,,,,layer_5
33049905842,1648510,1844060,125136,,33049905842,spiny stellate neuron,layer_6,510,312,0,0,0,0,0,0,0,0,0,0,340,252,170,60,,,,layer_6
77937247762,3454270,2002180,133155,,77937247762,interneuron,layer_2,4,18,0,0,4,18,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36491054355,3039840,563200,102564,,36491054355,interneuron,layer_1,148,244,148,244,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
30781727867,2310460,1378110,130911,,30781727867,pyramidal neuron,layer_4,787,348,0,0,0,0,305,97,472,248,10,3,0,0,0,0,,,,layer_4
357827136,2545630,479776,24123,,357827136,pyramidal neuron,layer_2,531,217,2,1,529,216,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33520481870,2422370,1362050,46959,,33520481870,interneuron,layer_3,482,193,0,0,0,0,42,39,440,154,0,0,0,0,0,0,,,,layer_3
37891172759,2412000,1051680,18447,,37891172759,interneuron,layer_1,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_3
6903893412,1405820,1996380,5808,,6903893412,pyramidal neuron,white_matter,64,46,0,0,0,0,0,0,0,0,0,0,0,0,64,46,,,,white_matter
32587768052,2473730,1733630,114939,,32587768052,pyramidal neuron,layer_4,947,398,0,0,0,0,146,51,600,292,201,55,0,0,0,0,,,,layer_4
27928269239,2241790,518496,140547,,27928269239,pyramidal neuron,layer_2,2084,689,0,0,1630,585,454,104,0,0,0,0,0,0,0,0,,,,layer_2
38334590728,1760160,969184,101211,,38334590728,interneuron,layer_4,164,94,0,0,0,0,0,0,164,94,0,0,0,0,0,0,,,,layer_4
29489058118,3015940,959872,132330,,29489058118,excitatory/spiny neuron with atypical tree,layer_2,1661,552,322,131,1338,421,1,0,0,0,0,0,0,0,0,0,,,,layer_2
7341514418,1605760,2051300,7854,,7341514418,excitatory/spiny neuron with atypical tree,white_matter,195,116,0,0,0,0,0,0,0,0,0,0,0,0,195,116,,,,white_matter
3780374663,2583200,1432700,70818,,3780374663,pyramidal neuron,layer_3,3963,1005,0,0,340,94,3311,860,312,51,0,0,0,0,0,0,,,,layer_3
29208265962,2029660,999616,107217,,29208265962,unclassified neuron,layer_3,2471,628,0,0,31,10,1275,370,1086,237,79,11,0,0,0,0,,,,layer_3
4975729624,3304670,1638210,24420,,4975729624,pyramidal neuron,layer_2,754,338,0,0,754,338,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3963793487,1493570,1302880,10725,,3963793487,pyramidal neuron,layer_5,1011,595,0,0,0,0,0,0,0,0,904,574,107,21,0,0,,,,layer_5
6412233719,1986620,1907070,54516,,6412233719,spiny stellate neuron,layer_5,2762,820,0,0,0,0,0,0,0,0,1961,651,801,169,0,0,,,,layer_5
40375897744,2343010,552416,41778,,40375897744,interneuron,layer_4,454,235,0,0,0,0,139,48,315,187,0,0,0,0,0,0,,,,layer_2
853035674,2457150,605888,33792,,853035674,interneuron,layer_2,1884,538,28,9,1228,349,628,180,0,0,0,0,0,0,0,0,,,,layer_2
4303455251,2538270,1551520,42273,,4303455251,pyramidal neuron,layer_4,1558,534,0,0,50,18,563,192,911,318,34,6,0,0,0,0,,,,layer_4
3471636002,1790850,1429790,68376,,3471636002,pyramidal neuron,layer_5,3341,1357,0,0,0,0,5,3,320,74,2840,1219,176,61,0,0,,,,layer_5
35861969650,2271420,398944,107349,,35861969650,pyramidal neuron,layer_2,410,159,0,0,376,149,34,10,0,0,0,0,0,0,0,0,,,,layer_2
36487535394,2398140,837888,40128,,36487535394,pyramidal neuron,layer_2,721,297,0,0,180,175,541,122,0,0,0,0,0,0,0,0,,,,layer_3
4363787555,3077410,1345540,8415,,4363787555,interneuron,layer_2,1093,401,0,0,1093,401,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5031066627,2354750,1554050,91146,,5031066627,pyramidal neuron,layer_4,1764,674,0,0,79,60,432,126,684,343,569,145,0,0,0,0,,,,layer_4
32697657282,1576510,1018460,90651,,32697657282,excitatory/spiny neuron with atypical tree,white_matter,278,132,0,0,0,0,0,0,0,0,0,0,0,0,278,132,,,,layer_4
3469913054,1858620,1137630,15642,,3469913054,pyramidal neuron,layer_4,210,129,0,0,0,0,0,0,191,122,19,7,0,0,0,0,,,,layer_4
6007333524,2864990,1952830,48213,,6007333524,pyramidal neuron,layer_3,495,137,0,0,0,0,446,128,49,9,0,0,0,0,0,0,,,,layer_3
4443131684,1167300,1284420,95337,,4443131684,unclassified neuron,layer_6,1294,563,0,0,0,0,0,0,0,0,160,42,1134,521,0,0,,,,layer_6
4676671129,1344580,1390500,25410,,4676671129,unclassified neuron,layer_6,1107,460,0,0,0,0,0,0,0,0,135,32,972,428,0,0,,,,layer_6
2005856933,3217730,739712,42669,,2005856933,interneuron,layer_1,69,127,69,127,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
55221757603,1894400,555008,154143,,55221757603,pyramidal neuron,layer_3,786,391,0,0,4,7,782,384,0,0,0,0,0,0,0,0,,,,layer_3
2047922200,2828450,751808,76197,,2047922200,pyramidal neuron,layer_2,3246,1225,753,373,2493,852,0,0,0,0,0,0,0,0,0,0,,,,layer_2
30086866777,3096510,1193380,118668,,30086866777,pyramidal neuron,layer_2,2279,853,19,8,2253,844,7,1,0,0,0,0,0,0,0,0,,,,layer_2
474388018,2449090,419488,6501,,474388018,pyramidal neuron,layer_2,170,92,0,0,170,92,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36285077901,2523740,455040,107547,,36285077901,interneuron,layer_2,170,130,0,0,170,130,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5964714047,3013630,1681980,120813,,5964714047,pyramidal neuron,layer_3,3762,1190,0,0,43,6,3719,1184,0,0,0,0,0,0,0,0,,,,layer_3
42454861793,1894720,1954140,148764,,42454861793,interneuron,layer_6,527,246,0,0,0,0,0,0,0,0,0,0,527,246,0,0,,,,layer_6
3454481160,1478980,1108160,46101,,3454481160,pyramidal neuron,layer_5,53,80,0,0,0,0,0,0,0,0,53,80,0,0,0,0,,,,layer_5
42817098050,1787140,2125060,75372,,42817098050,excitatory/spiny neuron with atypical tree,layer_6,806,325,0,0,0,0,0,0,0,0,0,0,349,206,457,119,,,,layer_6
31069440733,1308380,1514460,155265,,31069440733,pyramidal neuron,layer_6,943,275,0,0,0,0,0,0,0,0,158,36,785,239,0,0,,,,layer_6
42796261997,3205090,1201340,94842,,42796261997,pyramidal neuron,layer_2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,layer_2
648927402,2402500,422656,44979,,648927402,interneuron,layer_2,91,125,0,0,91,125,0,0,0,0,0,0,0,0,0,0,,,,layer_2
27551403356,2644290,515360,65637,,27551403356,interneuron,layer_2,4,10,0,0,4,10,0,0,0,0,0,0,0,0,0,0,,,,layer_2
71337172346,2108830,428416,144738,,71337172346,pyramidal neuron,layer_2,803,365,0,0,448,288,355,77,0,0,0,0,0,0,0,0,,,,layer_2
4272574016,2171200,1314530,49863,,4272574016,interneuron,layer_4,186,102,0,0,0,0,0,0,143,85,43,17,0,0,0,0,,,,layer_5
38195400935,3282140,967776,72204,,38195400935,interneuron,layer_1,101,126,101,126,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
6220712283,1636510,1780860,120153,,6220712283,spiny stellate neuron,layer_6,2265,654,0,0,0,0,0,0,0,0,15,3,2096,616,154,35,,,,layer_6
32464041277,831296,1726530,168036,,32464041277,unclassified neuron,white_matter,387,199,0,0,0,0,0,0,0,0,0,0,0,0,387,199,,,,white_matter
3315377266,3061760,1010780,70455,,3315377266,pyramidal neuron,layer_2,1544,608,471,203,1073,405,0,0,0,0,0,0,0,0,0,0,,,,layer_2
89590320813,1713060,573408,156222,,89590320813,pyramidal neuron,layer_3,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,,,,layer_3
401368404,2423070,387136,7029,,401368404,pyramidal neuron,layer_2,16,35,0,0,16,35,0,0,0,0,0,0,0,0,0,0,,,,layer_2
619053219,2278110,425984,7953,,619053219,unclassified neuron,layer_2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6060262133,1499840,1794750,16632,,6060262133,pyramidal neuron,layer_6,966,343,0,0,0,0,0,0,0,0,0,0,710,280,256,63,,,,layer_6
2306214824,1819490,1106780,28644,,2306214824,pyramidal neuron,layer_4,414,143,0,0,0,0,149,30,265,112,0,1,0,0,0,0,,,,layer_4
41086674878,1936290,1636350,115995,,41086674878,interneuron,layer_5,60,78,0,0,0,0,0,0,0,0,60,78,0,0,0,0,,,,layer_5
36109164629,2164960,456288,154209,,36109164629,interneuron,layer_2,371,193,0,0,322,183,49,10,0,0,0,0,0,0,0,0,,,,layer_2
2379657043,2223680,1052900,22968,,2379657043,pyramidal neuron,layer_3,4049,1136,45,46,234,87,3391,949,379,54,0,0,0,0,0,0,,,,layer_3
28540634693,2738560,1764830,129822,,28540634693,pyramidal neuron,layer_2,1190,434,50,20,1122,410,18,4,0,0,0,0,0,0,0,0,,,,layer_3
736532901,2638240,408544,141405,,736532901,pyramidal neuron,layer_2,945,367,337,160,608,207,0,0,0,0,0,0,0,0,0,0,,,,layer_2
28043367247,1930910,635104,48312,,28043367247,pyramidal neuron,layer_3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,layer_3
74302590917,1092610,1111780,165264,,74302590917,interneuron,layer_5,200,103,0,0,0,0,0,0,0,0,111,85,89,18,0,0,,,,layer_5
38017194751,2471520,864960,124740,,38017194751,interneuron,layer_3,758,451,0,0,0,0,758,451,0,0,0,0,0,0,0,0,,,,layer_3
37622192815,2017340,801824,127710,,37622192815,interneuron,layer_3,702,302,0,0,0,0,702,302,0,0,0,0,0,0,0,0,,,,layer_3
32600793229,2173440,1716220,139887,,32600793229,pyramidal neuron,layer_5,495,309,0,0,0,0,32,48,101,55,362,206,0,0,0,0,,,,layer_5
38173687154,1614110,918752,160380,,38173687154,pyramidal neuron,layer_4,317,130,0,0,0,0,88,28,212,98,17,4,0,0,0,0,,,,layer_4
99931347913,3012540,924480,172128,,99931347913,interneuron,layer_2,42,26,0,0,42,26,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4114781857,2690980,1174050,166782,,4114781857,excitatory/spiny neuron with atypical tree,layer_3,2675,698,0,0,0,0,2675,698,0,0,0,0,0,0,0,0,,,,layer_3
3707180379,2926590,1313890,37257,,3707180379,pyramidal neuron,layer_3,4929,1417,99,37,1200,352,3630,1028,0,0,0,0,0,0,0,0,,,,layer_3
21550419710,1840130,1216610,82071,,21550419710,interneuron,layer_5,125,79,0,0,0,0,0,0,0,0,125,79,0,0,0,0,,,,layer_5
5557520812,3202690,1717440,45144,,5557520812,interneuron,layer_2,1760,1074,0,0,959,708,801,366,0,0,0,0,0,0,0,0,,,,layer_2
29489072905,3037600,1020060,68013,,29489072905,interneuron,layer_2,538,364,50,27,488,337,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4516222023,1262300,1368540,121110,,4516222023,excitatory/spiny neuron with atypical tree,layer_6,646,274,0,0,0,0,0,0,0,0,0,0,646,274,0,0,,,,layer_6
7037506859,2656700,1593660,122529,,7037506859,pyramidal neuron,layer_6,409,219,0,0,0,0,0,0,0,0,30,10,379,209,0,0,,,,layer_3
4102181224,3215460,1467970,37356,,4102181224,pyramidal neuron,layer_2,3067,1239,154,55,2671,1117,242,67,0,0,0,0,0,0,0,0,,,,layer_2
7006435893,1630940,1994500,14454,,7006435893,pyramidal neuron,layer_6,443,195,0,0,0,0,0,0,0,0,0,0,238,95,205,100,,,,layer_6
30595974593,3151580,1251420,65274,,30595974593,interneuron,layer_2,504,208,0,0,504,208,0,0,0,0,0,0,0,0,0,0,,,,layer_2
71439042754,2056450,484096,128502,,71439042754,interneuron,layer_3,71,197,0,0,22,93,49,104,0,0,0,0,0,0,0,0,,,,layer_3
64435309901,1593250,854624,152526,,64435309901,interneuron,layer_4,1197,537,0,0,0,0,1,6,1196,531,0,0,0,0,0,0,,,,layer_4
4840392272,2222780,1484220,76692,,4840392272,pyramidal neuron,layer_5,1402,583,0,0,0,0,215,77,384,125,803,381,0,0,0,0,,,,layer_5
31936142560,3314560,1415040,72600,,31936142560,pyramidal neuron,layer_2,233,106,48,14,185,92,0,0,0,0,0,0,0,0,0,0,,,,layer_2
34475620515,1596960,2199070,152328,,34475620515,pyramidal neuron,white_matter,798,423,0,0,0,0,0,0,0,0,0,0,94,18,704,405,,,,white_matter
29148253756,2091810,1222340,98043,,29148253756,pyramidal neuron,layer_4,2,3,0,0,0,0,0,0,2,3,0,0,0,0,0,0,,,,layer_4
24029903221,2744930,1917700,156387,,24029903221,pyramidal neuron,layer_4,4333,1445,0,0,97,54,2922,941,1314,450,0,0,0,0,0,0,,,,layer_4
3052996460,2972260,986496,45969,,3052996460,interneuron,layer_2,64,101,0,0,64,101,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5015430105,1562620,1845980,90651,,5015430105,pyramidal neuron,layer_6,2474,683,0,0,0,0,0,0,93,23,681,162,1348,415,352,83,,,,layer_6
24713667273,2803580,1975390,72732,,24713667273,pyramidal neuron,layer_3,1956,761,0,0,0,0,1481,661,475,100,0,0,0,0,0,0,,,,layer_3
36256137467,2522500,504256,64383,,36256137467,interneuron,layer_2,10,21,0,0,10,21,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3589788257,2454210,1267200,8778,,3589788257,pyramidal neuron,layer_3,6005,1685,0,0,0,0,5401,1585,604,100,0,0,0,0,0,0,,,,layer_3
3765700625,2570370,469024,78276,,3765700625,pyramidal neuron,layer_3,7530,2233,62,27,2161,606,5307,1600,0,0,0,0,0,0,0,0,,,,layer_2
401732378,2386080,506016,14586,,401732378,pyramidal neuron,layer_2,794,204,0,0,687,186,107,18,0,0,0,0,0,0,0,0,,,,layer_2
42472031898,2567010,2000190,172557,,42472031898,unclassified neuron,layer_4,110,38,0,0,0,0,0,0,2,3,108,35,0,0,0,0,,,,layer_4
4246965109,2801980,742720,75372,,4246965109,interneuron,layer_2,500,435,0,0,493,431,7,4,0,0,0,0,0,0,0,0,,,,layer_2
63946832547,3230270,776512,128403,,63946832547,unclassified neuron,layer_1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
4768482224,2403940,1539100,3465,,4768482224,unclassified neuron,layer_4,894,288,0,0,0,0,103,27,618,225,173,36,0,0,0,0,,,,layer_4
4608879344,2545250,1345920,111078,,4608879344,pyramidal neuron,layer_3,3136,747,0,0,152,41,2369,602,615,104,0,0,0,0,0,0,,,,layer_3
3809883937,2740670,1261570,71907,,3809883937,pyramidal neuron,layer_3,5346,1352,37,12,634,134,4675,1206,0,0,0,0,0,0,0,0,,,,layer_3
55429763178,2971680,845600,115236,,55429763178,interneuron,layer_2,34,66,0,0,34,66,0,0,0,0,0,0,0,0,0,0,,,,layer_2
47490439983,1552450,976352,143022,,47490439983,pyramidal neuron,layer_4,135,87,0,0,0,0,26,18,59,56,50,13,0,0,0,0,,,,layer_4
1436782663,2774720,754432,3564,,1436782663,excitatory/spiny neuron with atypical tree,layer_2,787,279,53,19,734,260,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31853193706,890944,1563460,90255,,31853193706,pyramidal neuron,white_matter,793,297,0,0,0,0,0,0,0,0,0,0,0,0,793,297,,,,white_matter
46922534121,1562460,940448,171732,,46922534121,excitatory/spiny neuron with atypical tree,layer_4,105,53,0,0,0,0,0,0,105,53,0,0,0,0,0,0,,,,layer_4
5638002068,1404190,1356740,150843,,5638002068,pyramidal neuron,layer_5,4481,1070,0,0,0,0,0,0,145,47,1728,392,2608,631,0,0,,,,layer_5
28935840746,2937060,871968,71082,,28935840746,pyramidal neuron,layer_2,987,354,93,30,894,324,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3674531755,1818590,1266620,28347,,3674531755,pyramidal neuron,layer_5,228,146,0,0,0,0,0,0,13,5,215,141,0,0,0,0,,,,layer_5
1420371136,2445470,660064,36102,,1420371136,interneuron,layer_2,933,461,0,0,771,396,162,65,0,0,0,0,0,0,0,0,,,,layer_2
4988432101,2392510,866176,3036,,4988432101,excitatory/spiny neuron with atypical tree,layer_4,407,248,0,0,0,0,143,54,252,191,12,3,0,0,0,0,,,,layer_3
4753341279,1422720,1627360,5346,,4753341279,excitatory/spiny neuron with atypical tree,layer_4,1368,516,0,0,0,0,508,156,647,310,213,50,0,0,0,0,,,,layer_6
5951455224,2423360,1381340,85602,,5951455224,pyramidal neuron,layer_2,674,423,0,0,674,423,0,0,0,0,0,0,0,0,0,0,,,,layer_4
488624039,2080830,792832,37917,,488624039,pyramidal neuron,layer_3,2891,966,0,0,364,94,2527,872,0,0,0,0,0,0,0,0,,,,layer_3
6019014110,2161180,1913340,9306,,6019014110,pyramidal neuron,layer_5,359,160,0,0,0,0,0,0,0,0,359,160,0,0,0,0,,,,layer_5
4983175327,3241660,983712,44253,,4983175327,interneuron,layer_6,3054,1226,0,0,0,0,0,0,0,0,1028,409,1855,775,171,42,,,,layer_1
3256359220,2881630,941632,142065,,3256359220,pyramidal neuron,layer_2,4396,1285,100,34,4209,1237,87,14,0,0,0,0,0,0,0,0,,,,layer_2
4039951236,2170750,1320320,33495,,4039951236,unclassified neuron,layer_4,425,165,0,0,0,0,1,0,352,155,72,10,0,0,0,0,,,,layer_5
3446902426,3179010,1201600,10593,,3446902426,pyramidal neuron,layer_2,447,198,32,13,415,185,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4562521381,2010240,1446050,29502,,4562521381,pyramidal neuron,layer_5,264,105,0,0,0,0,0,0,25,3,239,102,0,0,0,0,,,,layer_5
6150977912,2291740,1813950,32538,,6150977912,pyramidal neuron,layer_5,314,167,0,0,0,0,0,0,0,0,314,167,0,0,0,0,,,,layer_5
33112017537,2592990,1879740,159786,,33112017537,interneuron,layer_4,2722,815,0,0,0,0,197,65,2433,731,92,19,0,0,0,0,,,,layer_4
31468981938,3055870,1422270,95733,,31468981938,pyramidal neuron,layer_2,1234,386,0,0,938,265,296,121,0,0,0,0,0,0,0,0,,,,layer_2
69561923743,2276670,2119970,108471,,69561923743,unclassified neuron,layer_5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,layer_5
3914047952,1524350,1390720,19404,,3914047952,pyramidal neuron,layer_2,2533,1180,1173,519,1360,661,0,0,0,0,0,0,0,0,0,0,,,,layer_5
1945743906,2779710,815168,32307,,1945743906,interneuron,layer_2,465,389,0,0,465,389,0,0,0,0,0,0,0,0,0,0,,,,layer_2
38568951562,2089380,1079040,172326,,38568951562,pyramidal neuron,layer_4,1105,271,0,0,0,0,612,143,493,128,0,0,0,0,0,0,,,,layer_4
40957748562,3015170,1150880,107811,,40957748562,interneuron,layer_4,244,170,0,0,0,0,0,0,244,170,0,0,0,0,0,0,,,,layer_2
2179783658,2864700,946240,35541,,2179783658,pyramidal neuron,layer_2,808,285,0,0,808,285,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2119088725,2536060,726656,95304,,2119088725,pyramidal neuron,layer_2,5187,1582,268,137,2819,964,2100,481,0,0,0,0,0,0,0,0,,,,layer_2
5795852767,1635580,1498750,84480,,5795852767,excitatory/spiny neuron with atypical tree,white_matter,695,450,0,0,0,0,0,0,0,0,0,0,0,0,695,450,,,,layer_5
6327241569,2598660,1969860,5544,,6327241569,pyramidal neuron,layer_4,1025,360,0,0,0,0,437,116,585,242,3,2,0,0,0,0,,,,layer_4
49171964499,3389120,1476100,97020,,49171964499,interneuron,layer_2,99,84,0,0,99,84,0,0,0,0,0,0,0,0,0,0,,,,layer_2
40670299611,3354270,1579940,76362,,40670299611,pyramidal neuron,layer_2,157,90,0,0,157,90,0,0,0,0,0,0,0,0,0,0,,,,layer_2
40535311982,2364290,1630560,157245,,40535311982,excitatory/spiny neuron with atypical tree,layer_4,682,346,0,0,0,0,0,0,320,163,362,183,0,0,0,0,,,,layer_4
65458721745,2731580,1109700,152196,,65458721745,interneuron,layer_3,584,527,0,0,0,0,584,527,0,0,0,0,0,0,0,0,,,,layer_3
7690391886,1393150,2188130,39996,,7690391886,pyramidal neuron,white_matter,101,107,0,0,0,0,0,0,0,0,0,0,0,0,101,107,,,,white_matter
30080558892,1702620,1040580,114312,,30080558892,pyramidal neuron,layer_4,658,250,0,0,0,0,92,22,481,201,85,27,0,0,0,0,,,,layer_4
47526285767,3284860,1145920,128733,,47526285767,interneuron,layer_2,413,238,374,207,39,31,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5423234957,2375780,1622370,27225,,5423234957,interneuron,layer_4,656,556,0,0,0,0,0,0,326,301,330,255,0,0,0,0,,,,layer_4
40145714259,3093700,1567010,74811,,40145714259,excitatory/spiny neuron with atypical tree,layer_2,1049,256,0,0,912,228,137,28,0,0,0,0,0,0,0,0,,,,layer_2
3921319354,1780000,1448220,41943,,3921319354,excitatory/spiny neuron with atypical tree,layer_5,784,313,0,0,0,0,0,0,0,0,727,300,57,13,0,0,,,,layer_5
1012141341,2409950,577664,43956,,1012141341,pyramidal neuron,layer_2,1013,398,13,3,992,395,8,0,0,0,0,0,0,0,0,0,,,,layer_2
35862569112,2382780,402944,118404,,35862569112,pyramidal neuron,layer_2,269,166,0,0,269,166,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31216283194,1686400,1283550,150711,,31216283194,pyramidal neuron,layer_5,785,342,0,0,0,0,0,0,175,52,591,280,19,10,0,0,,,,layer_5
5849905530,3414340,1736640,35277,,5849905530,interneuron,layer_2,364,255,13,20,351,235,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6044960921,1556580,1835170,14355,,6044960921,pyramidal neuron,layer_6,771,321,0,0,0,0,0,0,0,0,302,116,336,157,133,48,,,,layer_6
2422057987,1722620,997632,3828,,2422057987,pyramidal neuron,layer_4,380,163,0,0,0,0,36,22,153,112,191,29,0,0,0,0,,,,layer_4
27608171462,2254050,606976,167277,,27608171462,pyramidal neuron,layer_3,829,242,0,0,515,148,314,94,0,0,0,0,0,0,0,0,,,,layer_2
37825103831,1796130,862112,164934,,37825103831,interneuron,layer_3,280,201,0,0,0,0,272,194,8,7,0,0,0,0,0,0,,,,layer_3
47759069686,3418140,1859780,139161,,47759069686,interneuron,layer_2,674,235,19,8,655,227,0,0,0,0,0,0,0,0,0,0,,,,layer_2
