Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cluster
29600215656_sort.swc,10246,115.239,4,881,1766,886,407.71,648.1,113.883,0.567827,3193.53,5978.87,1692.66,434.481,499.897,147,0.972896,4.80125,0.822638,100.665,94.3679,1.08771,0
29614787865_sort.swc,19431,449.347,7,947,1901,955,611.39,865.316,122.199,0.620557,6212.42,12738.4,3868.44,596.273,668.734,137,0.96969,9.22094,0.812107,102.251,95.3718,1.13492,5
2962528688_sort.swc,16774,241.616,5,811,1627,817,854.01,1016.93,174.141,0.674643,5360.79,12220.7,4685.16,962.36,1049.62,157,0.965564,9.30916,0.839907,103.137,94.5198,1.19266,5
29643463350_sort.swc,2832,110.844,6,102,208,107,242.98,351.806,84.447,0.635626,933.496,2057.99,736.187,396.648,459.673,50,0.968794,12.6106,0.816786,103.591,94.9957,1.05425,4
29646485207_sort.swc,14544,185.302,3,1033,2069,1037,523.71,558.916,119.427,0.427717,4550.86,6364.11,1442.39,487.297,534.922,144,0.972183,6.029,0.805253,100.182,93.4094,1.191,0
29672577826_sort.swc,16583,142.475,7,789,1583,795,498.15,719.36,114.873,0.58821,5262.82,10363.7,3197.85,478.501,526.479,82,0.967753,9.47505,0.822292,102.433,95.3966,1.14617,4
29687441881_sort.swc,8880,147.288,7,655,1315,661,416.54,462.304,114.642,0.542757,2842.74,5065.81,1094.86,367.126,447.981,111,0.969234,5.75209,0.818008,100.52,93.9701,1.09449,0
29702028404_sort.swc,11291,156.753,7,760,1526,767,508.07,496.512,114.609,0.566201,3602.75,6749.86,1946.9,441.86,499.995,137,0.971829,6.39843,0.816605,100.589,94.7742,1.13355,0
29702247439_sort.swc,10981,125.073,5,426,855,430,391.23,506.878,112.695,0.536805,3493.29,6275.82,1959.92,425.182,472.113,57,0.965035,11.8421,0.843689,100.196,92.9838,1.13034,4
29716965055_sort.swc,11524,297.567,3,457,915,459,484.06,615.84,113.289,0.458979,3644.82,5474.43,1093.12,498.01,558.641,54,0.970492,11.5934,0.849687,100.486,94.197,1.17004,4
29732047770_sort.swc,11936,185.528,4,953,1910,958,529.54,567.972,117.777,0.522906,3742.82,6352.65,1404.99,593.604,711.064,221,0.971996,5.24869,0.832445,100.78,95.5719,1.11924,0
29745057529_sort.swc,6474,136.684,4,268,538,271,233.79,404.992,113.52,0.62019,2080.72,4404.61,1541.46,337.823,387.879,45,0.963056,11.0316,0.852119,105.853,96.8229,1.09914,4
29775734218_sort.swc,12548,139.418,3,818,1637,820,318.88,461.788,112.332,0.469924,3936.4,6065.16,1671.56,303.145,352.504,106,0.96957,6.66463,0.826147,100.941,94.3087,1.10382,0
29790933803_sort.swc,17909,262.569,5,1406,2818,1413,522.08,502.91,114.015,0.459811,5610.78,8303.47,1600.7,392.038,515.677,158,0.973059,5.35486,0.819539,100.853,95.0158,1.16367,0
29819215143_sort.swc,3832,106.992,7,186,377,192,287.43,457.758,74.25,0.497476,1241.93,2116.34,635.622,407.811,444.3,52,0.966848,9.1618,0.799428,102.573,93.8026,1.04628,4
29824062527_sort.swc,17603,207.932,6,3127,6273,3147,490.88,601.34,106.458,0.588752,5326.42,10123.4,2362.87,353.911,451.5,297,0.982159,1.80599,0.832775,99.7075,97.1339,1.17496,2
29853309269_sort.swc,7301,132.313,5,1160,2330,1171,255.39,277.06,81.873,0.497556,2226.73,3635.03,830.564,195.315,250.473,155,0.978129,2.13305,0.81766,100.614,97.9485,1.14036,3
29879677414_sort.swc,12331,244.329,6,886,1777,892,509.79,706.08,121.44,0.474317,3882.33,6040.52,1287.27,581.581,644.585,164,0.973311,5.93866,0.809609,102.441,95.467,1.12104,0
29890643483_sort.swc,11091,197.682,4,392,786,395,372.13,647.774,114.477,0.697475,3532.72,8415.35,4028.46,416.749,461.288,65,0.960648,13.1094,0.841769,104.243,94.141,1.10222,4
29907798751_sort.swc,10838,139.223,4,696,1396,701,690.27,731.33,115.104,0.484107,3431.97,5414.14,1546.45,812.668,923.017,235,0.971293,6.76289,0.795374,100.497,94.2519,1.13752,0
29935146387_sort.swc,8580,98.2728,3,473,949,477,349.19,406.268,117.777,0.51039,2707.36,4560.15,1379.85,340.509,381.236,85,0.966731,8.04004,0.829176,99.0602,91.3728,1.14414,4
29949909149_sort.swc,12804,273.432,5,585,1175,591,607.59,746.142,114.774,0.50161,4071.82,6521.89,1174.98,751.767,821.8,127,0.969083,9.89617,0.807326,101.928,95.2012,1.14398,0
29949937843_sort.swc,21586,575.178,7,825,1658,834,465.37,588.028,121.176,0.529463,6929.35,12215.1,2904.72,396.842,492.302,71,0.965304,12.0187,0.804452,101.308,92.2032,1.17554,4
30007480548_sort.swc,10813,462.575,5,297,597,301,497.34,840.26,113.124,0.662969,3487.41,7700.07,2501.81,808.865,893.124,71,0.960548,17.1106,0.849258,103.035,92.9297,1.1348,4
30008794370_sort.swc,8678,181.376,5,640,1286,647,486.62,443.998,112.233,0.667332,2783.54,6601.31,3878.38,329.074,458.815,112,0.968216,5.74728,0.814207,101.763,95.6404,1.13005,4
30036070162_sort.swc,16104,161.119,4,567,1137,571,646.01,832.092,119.427,0.706885,5154.79,12216.3,5118.86,768.8,864.548,107,0.966936,13.1627,0.816281,102.976,93.5154,1.16191,5
30053283750_sort.swc,14213,181.078,4,642,1286,645,783.81,928.772,115.83,0.50163,4520.56,7441.37,1761.93,923.477,1063.18,179,0.967736,10.0513,0.779753,103.534,95.6358,1.12757,5
3006535717_sort.swc,8580,169.859,4,765,1533,769,519.68,753.918,144.21,0.586178,2697.91,5258.43,1504.8,746.371,845.787,265,0.975386,4.59622,0.840573,100.385,95.171,1.12217,0
30066979957_sort.swc,14971,229.246,5,915,1833,919,447.17,663.138,114.576,0.447936,4741.02,6894.65,1313.35,489.348,574.062,143,0.969666,7.16694,0.811843,102.493,96.2779,1.15025,0
30071665178_sort.swc,19803,89.8718,3,3290,6598,3309,370.56,513.692,104.841,0.551547,5961.29,10332.9,2683.09,327.908,422.177,298,0.979596,2.00121,0.837101,100.961,97.9168,1.23692,2
30124333029_sort.swc,9604,120.185,7,788,1582,795,412.51,388.508,113.025,0.549097,3026.85,5351.85,1206.63,332.42,401.909,112,0.97095,5.07016,0.832461,101.402,96.1762,1.09445,3
30129939079_sort.swc,28664,142.031,4,4083,8197,4115,1038.78,578.814,106.722,0.46057,8671.7,12649.7,2647.36,932.368,1251.61,285,0.980326,2.49677,0.830209,100.52,97.912,1.22018,1
30184429462_sort.swc,15660,141.786,5,1354,2712,1359,752.48,924.288,119.097,0.565555,4900.61,9031.38,2336.67,930.063,1055.5,246,0.973244,4.77397,0.80896,102.869,96.9358,1.10296,5
30195980250_sort.swc,8365,200.847,4,376,754,379,327.43,615.552,113.982,0.602147,2673.75,5548.98,2371.98,417.161,458.252,70,0.963818,10.0928,0.798724,101.508,92.8989,1.13647,4
30197367225_sort.swc,12037,171.613,5,327,658,332,367.45,464.416,115.302,0.466165,3837.23,6093.23,1957.86,388.303,426.235,42,0.961175,17.2918,0.823595,104.484,93.5847,1.14538,4
3024582815_sort.swc,8019,161.03,3,1408,2825,1418,262.82,302.942,140.778,0.559587,2428.04,4498.27,1468.82,226.059,274.774,192,0.980009,1.83823,0.821437,101.401,98.8143,1.18139,3
3024860521_sort.swc,5780,35.3833,4,757,1519,763,152.03,260.768,53.757,0.447249,1754.78,2528.86,649.658,151.181,194.6,113,0.976086,2.80448,0.828989,102.163,97.84,1.19558,3
30345624208_sort.swc,32090,311.448,2,3652,7314,3663,717.44,671.904,121.143,0.502604,9903.25,16142.1,4461.96,607.338,676.714,243,0.979568,3.38734,0.796041,100.941,96.6944,1.18376,1
30348487646_sort.swc,6739,29.5483,6,762,1530,769,312.29,268.642,83.424,0.486753,2089.24,3305.59,720.179,224.308,274.363,112,0.97205,3.40392,0.810796,100.842,96.1383,1.10673,3
3035679664_sort.swc,10422,280.854,6,700,1406,707,634.94,610.562,145.926,0.512286,3312.63,5652.29,1504.36,569.835,640.729,181,0.969438,6.41181,0.827936,102.99,96.8584,1.167,0
30360765495_sort.swc,12276,200.091,6,1456,2923,1468,930.34,808.542,121.803,0.587046,3809.82,7343.39,2124.68,915.755,1066.92,446,0.97794,3.19945,0.831437,100.776,97.2932,1.11346,5
30460505889_sort.swc,9794,193.73,4,835,1675,841,568.67,621.92,115.797,0.594182,3086.84,5957.83,1627.84,616.149,698.43,199,0.973323,4.84657,0.82738,102.294,96.8667,1.08908,0
30535700448_sort.swc,9002,175.681,5,682,1368,687,352.29,441.532,119.559,0.541384,2832.74,5081.08,1367.15,273.473,339.198,94,0.977468,5.57968,0.813949,100.976,94.2137,1.07784,3
30548271920_sort.swc,18057,264.903,5,991,1987,997,545.89,673.154,119.592,0.49928,5720.53,9586.29,3138.64,489.193,549.846,116,0.971804,8.08707,0.811937,101.749,95.5672,1.1667,0
30635995514_sort.swc,12389,160.859,4,1179,2362,1184,575.17,530.36,115.203,0.550803,3846.28,6946.06,1821.59,462.709,561.975,210,0.977134,4.24471,0.831394,100.357,96.0628,1.13291,0
30639016767_sort.swc,15150,256.846,4,1897,3801,1905,412.96,400.86,108.24,0.518099,4645.95,7875.56,2063.58,279.62,385.835,216,0.978975,2.98553,0.820338,101.483,96.9298,1.09701,3
30736523723_sort.swc,4922,120.804,7,176,357,182,447.8,500.132,115.236,0.656076,1602.38,3729.89,1495.06,596.28,658.221,71,0.960942,12.7843,0.825912,108.79,96.1773,1.06834,4
30741750964_sort.swc,5204,80.6123,3,580,1162,583,183.74,319.07,85.041,0.493341,1618.42,2627.9,665.644,229.532,274.165,111,0.975962,3.47762,0.798364,99.1794,94.2348,1.08975,3
3081059779_sort.swc,40484,306.387,9,5421,10871,5451,695.9,832.476,174.141,0.567163,12421.1,22969.4,6045.13,606.255,695.399,313,0.978514,2.72394,0.824396,101.043,96.9476,1.19535,1
30813996296_sort.swc,21169,86.6693,5,3939,7896,3958,381.76,539.522,107.712,0.508142,6297.9,10123.3,2153.02,336.788,440.052,290,0.980181,1.68085,0.817272,101.319,97.9798,1.20461,2
30824625880_sort.swc,17003,366.648,6,1627,3262,1636,609.02,676.7,115.995,0.522093,5281.16,8732.71,1571.68,504.186,597.327,244,0.974676,4.21214,0.837515,103.026,97.5133,1.13895,0
30836190158_sort.swc,11031,142.972,7,539,1085,547,383.78,408.612,114.708,0.568957,3544.47,6782.93,2377.32,343.926,395.821,90,0.963446,9.1659,0.834108,102.78,96.6293,1.16849,4
30842701549_sort.swc,23317,144.565,5,3219,6456,3238,611.01,590.048,113.619,0.511895,7088.3,11683.6,3052.08,449.178,567.306,385,0.980442,2.61152,0.843463,100.241,96.9148,1.20194,2
30866997752_sort.swc,7558,132.36,4,289,580,292,348.8,420.926,122.661,0.624205,2443.41,5303.02,2131.44,292.074,381.759,70,0.959324,12.0293,0.802694,100.294,91.662,1.10044,4
30886665030_sort.swc,13789,271.598,5,1787,3584,1798,421.02,466.18,105.897,0.538309,4257.72,7472.21,1858.37,326.458,380.145,216,0.979686,2.8471,0.805626,101.75,97.1509,1.10906,3
30942893010_sort.swc,10192,244.269,5,654,1311,658,392.0,509.19,118.371,0.525029,3237.32,5644.76,1243.31,341.244,385.235,91,0.972553,6.77346,0.83352,99.2654,93.3616,1.09976,0
30944193140_sort.swc,32929,205.97,4,3981,7986,4006,865.83,600.16,115.071,0.522334,10061.2,16793.6,4345.13,496.479,645.745,370,0.978944,3.12322,0.832078,101.164,97.1299,1.18233,1
30945376646_sort.swc,24894,456.944,8,3952,7928,3977,524.77,660.476,91.542,0.639239,7650.56,15604.5,4324.79,466.726,577.296,389,0.981094,2.13988,0.830656,100.248,97.3506,1.17794,1
30970547846_sort.swc,9299,129.294,3,257,516,260,564.67,578.148,122.001,0.518041,2969.68,5199.92,1787.34,570.749,633.778,49,0.954619,17.0194,0.859208,105.242,94.5946,1.12014,4
30971378977_sort.swc,11980,100.726,3,931,1866,936,539.39,513.73,124.113,0.550586,3758.23,6606.85,1843.77,465.92,520.9,132,0.976133,5.41961,0.79636,101.304,95.5364,1.14033,0
30997632884_sort.swc,7756,170.03,5,438,879,442,496.7,525.628,117.612,0.643623,2480.73,5393.54,1978.15,609.799,675.896,109,0.971149,7.82253,0.803736,100.275,94.4812,1.10881,0
31000669476_sort.swc,12887,139.438,6,1020,2045,1026,593.31,541.38,120.615,0.523219,4054.1,6892.52,1906.02,483.396,573.436,246,0.97522,5.30122,0.835941,100.889,97.2307,1.0965,0
31044721121_sort.swc,10774,183.573,8,583,1173,591,524.51,455.91,117.909,0.498969,3473.03,5530.69,1044.04,446.679,515.454,126,0.972421,8.18414,0.826427,101.074,95.5305,1.13287,0
31073236654_sort.swc,12341,221.332,8,910,1829,920,531.17,425.82,112.761,0.487788,3915.08,6292.56,1294.47,371.65,431.224,106,0.974956,5.74686,0.791564,100.657,95.3978,1.1201,3
31075149380_sort.swc,10656,171.185,4,826,1654,829,748.54,559.84,114.708,0.537425,3329.83,5770.69,1325.14,646.264,731.966,216,0.971941,5.44196,0.834356,101.505,95.2959,1.10931,0
31076638263_sort.swc,4245,141.559,4,574,1155,582,204.77,157.21,80.091,0.504727,1323.2,2296.49,602.36,159.459,201.362,116,0.977485,2.67446,0.816445,102.787,98.9114,1.1216,3
31171253595_sort.swc,11241,202.557,6,642,1289,648,291.59,333.51,119.559,0.675255,3589.94,8063.82,3778.13,225.351,346.246,82,0.964554,7.71994,0.828522,102.524,95.0007,1.09918,4
31204221755_sort.swc,10845,190.691,4,809,1624,816,446.34,494.62,118.734,0.52801,3417.23,6051.73,1759.41,287.164,358.488,105,0.975156,5.67734,0.826496,101.871,96.4579,1.12566,3
31219113935_sort.swc,6455,148.812,5,530,1064,535,681.44,498.27,122.298,0.576189,2049.38,3987.02,1292.85,630.992,710.746,208,0.973684,5.06579,0.806978,102.758,96.4226,1.0922,0
31232942478_sort.swc,10140,269.429,6,607,1222,616,537.28,361.44,114.114,0.461318,3228.35,4759.87,847.505,457.679,603.821,142,0.972543,7.29705,0.823209,101.163,93.5948,1.11828,0
31244957906_sort.swc,13108,110.763,5,647,1299,653,608.86,605.438,122.067,0.547658,4161.88,7417.66,2701.84,620.919,698.741,106,0.968905,9.09007,0.810083,101.918,93.5408,1.14888,0
3125169351_sort.swc,8276,144.804,5,850,1704,855,294.5,277.694,173.151,0.464216,2574.52,3977.69,988.935,207.71,291.828,129,0.976761,3.85622,0.81233,102.131,96.7821,1.16073,0
3126950831_sort.swc,6884,119.371,6,1359,2728,1370,287.61,345.026,53.856,0.469557,2069.63,3275.1,893.857,254.098,322.279,230,0.980217,1.52309,0.824235,101.028,98.2075,1.15333,3
31275985106_sort.swc,9714,172.306,5,228,460,233,352.04,357.0,119.592,0.587122,3120.23,6414.23,2934.52,274.753,366.117,40,0.960459,20.1152,0.844143,102.036,93.5966,1.09582,4
3127608538_sort.swc,9087,159.915,6,1602,3212,1611,167.74,502.63,54.549,0.525826,2775.4,4804.52,1291.94,324.055,450.103,364,0.98098,1.82877,0.817519,101.172,97.8626,1.21846,3
31305290147_sort.swc,10162,152.132,5,251,505,255,316.03,417.64,121.704,0.526391,3261.75,5814.44,1879.39,278.452,354.737,33,0.964666,19.1208,0.818939,103.445,92.7563,1.13271,4
31454862705_sort.swc,19613,84.8735,5,2931,5878,2948,1069.47,601.76,100.914,0.520743,5926.22,9888.71,2751.44,866.16,1082.06,386,0.983191,2.33651,0.829482,101.172,98.6067,1.13918,2
31510900928_sort.swc,28976,244.714,5,4570,9152,4583,692.13,749.85,119.361,0.519527,8807.48,15143.9,5115.72,628.025,727.288,395,0.97664,2.16597,0.822908,100.463,96.862,1.18388,1
31552484362_sort.swc,9266,87.4705,6,285,576,292,651.71,571.94,121.902,0.596411,2991.68,6131.13,1952.08,655.245,727.619,73,0.964195,15.0851,0.837521,101.616,92.3746,1.0752,4
31599573496_sort.swc,12712,195.171,5,1051,2106,1056,932.71,435.04,119.493,0.504825,3972.06,6501.95,1454.17,878.673,1069.35,326,0.973453,5.03561,0.835655,101.536,96.473,1.14191,0
31611955425_sort.swc,9152,165.27,5,245,493,249,713.64,543.81,124.179,0.622066,2942.62,6137.83,1947.82,708.562,791.056,75,0.963413,17.5619,0.845527,101.895,90.961,1.13326,4
31640003113_sort.swc,18108,248.12,3,495,991,497,919.43,883.59,121.968,0.508918,5773.95,9611.08,2849.33,593.456,864.937,93,0.957484,17.2714,0.837547,102.559,93.62,1.12669,4
31641068883_sort.swc,14312,190.595,4,1349,2703,1355,705.79,617.34,121.638,0.554184,4452.57,8114.53,2391.85,568.229,648.305,217,0.973578,4.29449,0.819888,101.727,96.6101,1.1134,0
31670840588_sort.swc,6320,61.998,6,219,442,224,533.25,366.24,119.592,0.609548,2039.92,4149.88,1249.55,499.093,556.74,66,0.962722,13.2964,0.807917,102.612,91.9413,1.11291,4
3167118620_sort.swc,30750,176.401,5,4550,9124,4575,494.76,657.252,173.613,0.543609,9371.56,16303.6,3760.67,494.187,543.582,310,0.979977,2.37012,0.818125,99.8345,97.0232,1.19447,1
31671278332_sort.swc,13963,213.753,7,1519,3044,1526,785.57,742.76,122.859,0.551276,4336.87,7927.05,1986.61,794.836,904.985,352,0.977011,3.58673,0.821357,100.775,95.8253,1.10368,0
31702627129_sort.swc,18592,339.019,7,3031,6087,3057,348.16,390.17,83.49,0.539352,5663.88,10028.7,2680.84,269.968,328.286,288,0.981349,2.05421,0.831497,100.061,97.5208,1.1854,2
31728149996_sort.swc,13277,234.429,6,856,1718,863,538.43,479.81,121.935,0.457506,4196.93,6264.1,1256.42,469.853,534.045,134,0.97075,6.72759,0.816225,101.839,95.4829,1.11594,0
31755775174_sort.swc,9999,181.704,5,398,799,402,615.49,439.14,123.354,0.636436,3199.46,6902.2,3170.43,534.302,607.911,61,0.968887,11.5131,0.805491,101.581,92.6242,1.14262,4
31758037617_sort.swc,15020,98.9536,5,1446,2898,1453,753.02,678.6,119.493,0.493527,4667.4,7506.11,1721.61,735.971,850.104,257,0.975453,4.18254,0.816735,101.534,96.4176,1.14398,0
31770931267_sort.swc,19315,378.93,6,763,1532,770,782.08,667.1,121.209,0.702704,6206.61,14845.4,6456.34,655.182,736.261,123,0.967255,11.607,0.832941,102.839,94.8783,1.11352,5
31772595137_sort.swc,12838,102.957,3,431,864,434,583.68,411.61,112.86,0.478569,4078.21,6413.58,1651.91,433.974,524.042,91,0.968374,13.8576,0.826016,103.994,93.875,1.15391,4
31877913765_sort.swc,15660,141.786,5,1354,2712,1359,752.48,924.288,119.097,0.565555,4900.61,9031.38,2336.67,930.063,1055.5,246,0.973244,4.77397,0.80896,102.869,96.9358,1.10296,5
31917189424_sort.swc,13832,108.092,3,622,1245,624,738.69,526.53,120.417,0.581565,4375.88,8245.79,2234.46,667.372,751.026,123,0.969634,10.1092,0.808741,101.74,94.8377,1.13237,0
3196817035_sort.swc,26782,431.532,5,4212,8444,4233,832.0,742.148,174.009,0.581468,8137.18,15383.7,4157.99,768.936,944.3,516,0.979948,2.1716,0.83982,99.4636,96.4988,1.19868,1
32018549008_sort.swc,6688,248.391,4,292,586,295,416.29,276.68,115.566,0.548362,2144.38,4132.22,1520.38,305.892,383.315,66,0.966769,10.4113,0.838366,103.501,94.8781,1.09572,4
32080764142_sort.swc,18903,346.537,4,1801,3608,1808,1247.17,494.36,118.008,0.375176,5835.75,6967.21,1033.22,988.217,1309.68,313,0.976635,4.23891,0.827772,102.227,98.2629,1.12208,5
32093042991_sort.swc,17591,141.38,6,1631,3267,1637,803.07,461.21,119.427,0.486151,5465.03,8606.69,1940.02,628.815,747.759,312,0.971752,4.38414,0.840495,101.611,96.3685,1.20843,0
32121048480_sort.swc,14873,115.082,3,1033,2068,1036,669.7,528.48,117.744,0.483555,4664.9,7320.07,1725.37,568.804,641.669,171,0.971136,6.19149,0.825088,100.928,95.4774,1.15068,0
32153667484_sort.swc,18559,220.69,5,2270,4551,2282,632.22,446.24,117.15,0.563598,5712.21,10700.3,3496.62,403.546,503.998,277,0.98111,3.07779,0.837443,100.824,96.6488,1.13799,2
32167595652_sort.swc,25435,293.515,5,2927,5859,2933,732.99,500.35,118.866,0.55571,7835.51,14203.1,3692.67,470.282,557.065,291,0.978837,3.34101,0.837648,101.277,97.1821,1.16105,2
32223270079_sort.swc,17471,163.345,5,1258,2520,1263,652.38,506.43,117.711,0.439915,5457.64,7818.04,1598.45,586.29,683.552,194,0.971341,5.93254,0.838298,101.938,96.0808,1.1559,0
32224262452_sort.swc,10887,221.88,10,547,1105,559,590.33,387.65,118.767,0.621513,3514.94,7784.1,3033.94,491.862,610.694,70,0.968679,8.85158,0.824486,102.145,94.915,1.12993,4
32240323998_sort.swc,28944,440.516,8,3809,7637,3829,529.34,497.51,123.255,0.513029,8904.02,15032.8,4406.06,375.828,437.562,206,0.976854,2.78984,0.828419,100.897,97.1814,1.19567,1
32252209025_sort.swc,10312,72.9776,4,730,1462,733,560.8,566.24,116.325,0.582635,3225.28,5974.91,1242.4,468.07,610.859,135,0.974289,6.05267,0.838814,101.343,94.9708,1.10183,0
32296026428_sort.swc,11258,141.731,4,928,1860,933,672.45,467.48,119.13,0.573561,3523.89,6563.74,1667.22,451.344,617.044,177,0.97151,5.05215,0.83411,101.244,95.9593,1.08586,0
32311853746_sort.swc,14614,233.211,6,1234,2474,1241,649.25,449.44,118.602,0.485574,4560.89,7150.62,1312.77,444.255,523.18,182,0.974652,4.90663,0.846047,101.92,96.7399,1.13844,0
32312145279_sort.swc,7828,78.2874,4,534,1072,539,761.15,445.96,123.651,0.773574,2486.81,6237.77,2084.66,728.925,834.798,206,0.968921,6.30131,0.852029,101.996,93.6859,1.09299,0
32312963249_sort.swc,25974,212.359,7,3873,7765,3893,936.86,430.69,116.754,0.662083,7977.36,17178.3,5641.17,537.697,609.342,365,0.979808,2.34488,0.850974,101.358,98.1052,1.19235,1
32341857892_sort.swc,24614,115.183,4,4464,8953,4490,571.01,407.68,117.81,0.591888,7322.43,13911.5,3526.47,376.137,459.336,344,0.982497,1.74913,0.840196,99.9192,97.1651,1.19399,2
32355072501_sort.swc,14753,100.36,4,1224,2455,1232,584.9,431.68,118.635,0.438077,4586.64,6497.63,1556.17,403.374,492.183,211,0.97261,5.00896,0.836012,102.103,96.1563,1.17721,0
32369265719_sort.swc,24388,158.803,7,2392,4795,2404,1066.02,865.57,121.572,0.620521,7683.16,15631.8,5052.67,995.067,1175.45,314,0.973073,4.08592,0.79719,102.277,96.5592,1.18543,5
3237685115_sort.swc,22175,412.92,6,2015,4039,2025,487.55,658.844,174.405,0.542265,6971.18,12217.2,2740.34,456.069,510.845,150,0.974664,4.48997,0.807222,101.261,95.9472,1.17538,2
32384187130_sort.swc,10954,86.3956,7,1006,2018,1013,768.57,564.96,118.503,0.572169,3449.56,6434.97,1518.44,682.939,783.538,282,0.972977,4.42765,0.850632,102.153,96.8629,1.09386,0
32398204086_sort.swc,16581,116.304,5,784,1571,788,626.91,436.25,122.067,0.440579,5234.86,7520.99,1662.51,495.53,578.711,123,0.967365,9.55379,0.829475,102.68,95.5211,1.16209,0
32401300688_sort.swc,10787,88.7676,6,1233,2475,1243,401.15,356.26,85.536,0.446603,3322.07,4844.42,1101.17,333.645,415.651,232,0.97739,3.35798,0.80653,100.713,95.9443,1.12774,3
