Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cell type,Cell body layer,predict_layer,level,Cluster
2364077434_sort.swc,3442,245.497,6,166,336,171,217.03,250.176,56.331,0.654785,1123.76,2804.51,1330.42,277.291,336.408,70,0.917711,9.24107,0.840867,105.502,95.5396,1.19434,pyramidal neuron,layer_3,layer_3,2level,32
2365771074_sort.swc,3249,27.506,4,134,270,137,133.79,277.598,79.926,1.16702,1044.6,3885.86,1520.41,226.465,306.708,41,0.911077,11.0296,0.946054,112.991,106.732,1.21053,interneuron,layer_3,layer_3,2level,32
2366705935_sort.swc,9693,162.536,7,195,396,202,179.16,205.156,55.011,0.303966,3109.42,3299.51,647.011,138.673,340.027,37,0.923864,23.4747,0.861374,99.0047,83.6875,1.18678,interneuron,layer_3,layer_3,2level,32
23834819449_sort.swc,46527,273.401,3,2842,5692,2851,1036.41,682.21,139.161,0.525683,14307.2,24265.4,7054.26,835.736,1071.36,310,0.931321,7.17393,0.819447,100.659,95.3959,1.29304,pyramidal neuron,layer_6,layer_6,2level,10
23921710148_sort.swc,18127,227.506,4,922,1849,928,731.71,684.13,131.505,0.542637,5658.16,10104.2,2952.1,781.409,893.487,220,0.924553,8.80314,0.830526,101.241,93.128,1.21347,pyramidal neuron,layer_6,layer_6,2level,29
2395762580_sort.swc,57370,142.745,5,3994,8007,4014,824.42,897.148,121.704,0.430563,17487.6,24118.8,5338.43,727.237,930.189,345,0.93005,6.16486,0.825194,101.067,95.1101,1.29933,pyramidal neuron,layer_2,layer_2,2level,7
24029903221_sort.swc,40874,546.196,7,3234,6480,3247,855.58,404.57,119.559,0.501695,12459.4,21082.0,7621.71,642.117,778.283,366,0.920196,5.30756,0.834502,99.8986,94.7377,1.31619,pyramidal neuron,layer_4,layer_4,2level,29
2409938892_sort.swc,72880,549.879,7,5578,11184,5607,1011.71,550.18,173.91,0.448388,22101.6,32403.1,8284.48,805.503,955.331,498,0.923718,5.51636,0.835878,101.084,94.7246,1.3657,pyramidal neuron,layer_3,layer_3,2level,6
2414816848_sort.swc,1958,73.6941,4,73,148,76,149.56,114.976,47.52,0.485109,632.606,1088.63,327.695,120.507,162.2,22,0.932164,12.223,0.870584,103.949,92.9043,1.14506,interneuron,layer_1,layer_1,2level,32
2428089327_sort.swc,22331,153.442,5,1986,3985,2000,230.56,400.252,140.877,0.337372,6657.2,7329.27,1496.98,290.956,387.649,276,0.933126,4.60351,0.814602,101.595,96.1999,1.42409,pyramidal neuron,layer_2,layer_2,2level,29
24293903318_sort.swc,9636,92.0988,5,442,888,447,627.74,425.31,54.582,0.361407,2992.89,3706.52,1176.2,640.497,776.883,82,0.922191,9.85023,0.829392,104.461,96.9096,1.24102,pyramidal neuron,layer_2,layer_2,2level,32
2441156405_sort.swc,34599,139.206,5,2870,5767,2898,471.07,504.156,174.471,0.419484,10403.6,14182.3,3872.84,421.353,505.317,419,0.931158,4.99931,0.837874,100.627,94.5093,1.3643,pyramidal neuron,layer_2,layer_2,2level,7
24481395312_sort.swc,1070,49.7031,5,29,61,33,102.21,56.0701,16.599,0.816456,362.072,1073.6,624.94,79.1617,102.942,10,0.912009,16.5246,0.917164,114.512,94.3123,1.1842,interneuron,layer_3,layer_3,2level,32
24641057766_sort.swc,1242,81.5469,3,140,281,142,41.76,37.37,19.932,0.909284,390.533,1367.85,944.514,33.628,52.7904,24,0.934966,3.41637,0.838203,104.16,99.9923,1.25998,pyramidal neuron,layer_3,layer_3,2level,32
24901757336_sort.swc,31488,136.544,4,1868,3739,1872,1122.08,490.33,115.005,0.556515,9710.83,17684.3,6937.71,957.331,1149.09,305,0.922978,7.42124,0.829124,101.671,94.4131,1.24373,pyramidal neuron,layer_4,layer_4,2level,10
2499107339_sort.swc,5763,138.396,5,107,217,111,282.08,310.172,146.652,0.546647,1866.75,3436.48,938.897,206.434,340.134,25,0.923034,25.553,0.869671,106.85,91.7773,1.13678,interneuron,layer_2,layer_2,2level,29
2512131823_sort.swc,59325,411.512,4,4059,8129,4071,697.69,771.04,174.372,0.467928,18048.8,27450.1,7007.51,625.298,738.817,334,0.931282,6.29782,0.840545,99.8865,94.5614,1.30749,pyramidal neuron,layer_3,layer_3,2level,7
2513518632_sort.swc,48289,178.93,8,3498,7012,3515,723.49,502.914,173.283,0.385136,14627.0,18358.2,3817.02,427.592,605.878,299,0.930202,5.88648,0.818268,100.173,94.8222,1.31601,pyramidal neuron,layer_2,layer_2,2level,7
2513855217_sort.swc,45470,308.882,10,3593,7205,3613,314.33,452.99,173.217,0.380954,13785.2,17145.5,3661.59,291.544,355.543,284,0.928277,5.31076,0.813276,100.235,95.5231,1.37441,pyramidal neuron,layer_2,layer_2,2level,7
2523943492_sort.swc,5566,73.2917,4,234,470,237,133.15,192.002,57.552,0.67575,1755.26,4074.82,2874.9,153.412,305.801,48,0.924277,10.8404,0.852304,105.75,94.1396,1.10646,pyramidal neuron,layer_4,layer_4,2level,32
25249714113_sort.swc,40925,430.935,6,2391,4796,2406,1221.89,425.85,122.001,0.640876,12736.0,27512.6,13682.6,1087.72,1285.17,458,0.92475,7.53294,0.852146,102.593,94.9043,1.36189,pyramidal neuron,layer_5,layer_5,2level,13
2525608429_sort.swc,56515,344.518,6,3704,7424,3721,617.73,649.982,174.438,0.469751,17297.9,26628.1,7419.87,508.483,658.368,193,0.929685,6.61234,0.837794,100.284,94.9853,1.29748,pyramidal neuron,layer_3,layer_3,2level,7
2526352721_sort.swc,63115,128.207,4,4424,8860,4437,802.56,820.926,174.405,0.462318,19216.7,28420.1,6490.12,670.96,1196.23,465,0.92921,6.12348,0.831086,101.358,95.2647,1.30891,pyramidal neuron,layer_3,layer_3,2level,6
2557087923_sort.swc,39436,216.97,5,2968,5948,2981,354.95,423.294,173.085,0.361551,11914.0,14125.3,3200.23,255.08,346.497,190,0.933536,5.62996,0.815672,100.127,95.2473,1.30849,pyramidal neuron,layer_2,layer_2,2level,7
2558796208_sort.swc,19498,28.0463,4,1681,3366,1686,207.33,317.186,141.339,0.398231,5818.6,7469.6,1360.0,234.873,323.044,156,0.928514,4.79234,0.83323,102.896,97.3331,1.34103,pyramidal neuron,layer_2,layer_2,2level,29
2567746563_sort.swc,4193,38.2711,3,219,440,222,161.57,267.968,51.81,0.569684,1305.32,2438.69,686.644,244.005,282.848,82,0.923077,8.52727,0.876154,98.6964,93.0742,1.20906,pyramidal neuron,layer_4,layer_4,2level,32
2571922378_sort.swc,112202,291.854,5,9306,18663,9358,697.09,849.374,174.405,0.427682,33719.7,45704.4,9302.05,598.266,783.214,506,0.933356,5.01195,0.833566,99.8523,94.59,1.43046,pyramidal neuron,layer_2,layer_2,2level,1
2587678689_sort.swc,47933,235.347,6,4009,8041,4033,480.29,652.964,141.141,0.404384,14374.7,18938.7,4898.33,406.354,504.602,404,0.930922,4.96095,0.849707,101.065,95.5992,1.4092,pyramidal neuron,layer_2,layer_2,2level,7
2599314126_sort.swc,4061,141.779,4,238,480,243,111.17,156.64,64.845,0.345551,1273.13,1523.79,254.027,120.804,144.679,36,0.941695,7.45833,0.852356,102.755,93.914,1.23869,interneuron,layer_3,layer_3,2level,32
2626750433_sort.swc,65472,730.998,7,5137,10290,5154,456.2,667.62,174.504,0.45016,19849.3,29167.2,7126.45,424.144,487.888,200,0.931389,5.36259,0.811144,100.351,94.6595,1.3412,pyramidal neuron,layer_3,layer_3,2level,6
2631290905_sort.swc,7775,128.76,3,632,1265,634,138.85,216.348,59.928,0.420474,2358.51,3300.29,740.881,144.052,173.341,105,0.927346,5.14545,0.836206,101.843,94.9721,1.32262,pyramidal neuron,layer_2,layer_2,2level,32
2656316309_sort.swc,26728,528.408,5,1440,2885,1446,723.39,819.584,174.471,0.598417,8400.51,16673.7,6283.95,811.312,940.027,202,0.926216,8.26412,0.832459,102.777,93.9844,1.26263,pyramidal neuron,layer_5,layer_5,2level,29
2657820047_sort.swc,53735,152.91,4,3874,7761,3888,504.48,859.906,174.405,0.550161,16382.8,29149.2,9265.98,579.765,683.05,350,0.931987,5.92359,0.850804,101.126,95.1461,1.32669,pyramidal neuron,layer_3,layer_3,2level,7
2659587917_sort.swc,13715,425.53,4,1030,2069,1040,330.72,320.164,161.436,0.435514,4198.41,6171.49,1445.09,232.518,264.418,168,0.930465,5.62832,0.819299,102.616,96.8066,1.27722,pyramidal neuron,layer_2,layer_2,2level,29
2660083203_sort.swc,4464,100.876,4,331,666,336,117.73,88.864,146.718,0.4482,1366.59,2156.79,762.739,126.463,171.815,94,0.924325,5.7012,0.831016,101.169,95.2721,1.25264,excitatory/spiny neuron with atypical tree,layer_2,layer_2,2level,29
2661588172_sort.swc,1580,49.6701,4,37,76,40,67.77,82.4,49.698,0.44894,513.098,863.952,441.839,86.509,160.65,13,0.926089,19.7763,0.871142,108.499,103.86,1.0823,interneuron,layer_1,layer_1,2level,32
2669997283_sort.swc,17341,102.085,5,1115,2237,1123,461.41,493.312,170.049,0.455228,5322.09,7969.51,2004.94,416.45,485.792,172,0.925692,6.75145,0.834398,102.158,96.177,1.25446,pyramidal neuron,layer_4,layer_4,2level,29
2671486596_sort.swc,65789,258.935,6,5036,10096,5061,724.22,856.896,174.471,0.443712,19913.9,28527.3,6279.02,748.81,842.407,395,0.930144,5.51624,0.835053,99.7861,94.5976,1.35478,pyramidal neuron,layer_3,layer_3,2level,6
2672174018_sort.swc,32247,91.6747,2,2460,4927,2468,408.87,420.414,174.471,0.445603,9733.46,13835.2,3228.64,344.218,389.194,207,0.927965,5.54475,0.828171,101.204,95.5384,1.38953,pyramidal neuron,layer_3,layer_3,2level,7
2674041949_sort.swc,2910,18.7345,4,56,114,59,147.39,197.824,138.501,0.582993,931.994,1754.7,416.297,215.823,270.077,19,0.914507,24.5175,0.98288,114.456,109.987,1.09217,interneuron,layer_2,layer_2,2level,32
2688584515_sort.swc,70699,512.394,5,5888,11819,5932,518.72,544.994,174.306,0.373511,21210.8,25047.5,3946.59,349.669,694.61,414,0.931452,4.98172,0.833447,99.8868,94.6733,1.39574,pyramidal neuron,layer_2,layer_2,2level,6
27274289605_sort.swc,31660,287.082,6,2790,5597,2808,352.67,334.336,114.015,0.413808,9605.92,13005.9,3114.65,231.313,313.849,195,0.925367,4.65642,0.813427,100.715,94.5285,1.36276,excitatory/spiny neuron with atypical tree,layer_2,layer_2,2level,29
2728664541_sort.swc,10560,216.022,5,815,1635,821,181.28,492.414,58.509,0.442202,3226.58,5201.29,2305.24,336.852,409.015,191,0.92224,5.4581,0.8127,100.687,94.5426,1.3521,pyramidal neuron,layer_3,layer_3,2level,32
2729905212_sort.swc,22309,220.108,5,1103,2212,1110,604.51,556.892,174.306,0.508688,6970.14,11632.7,3300.82,497.338,574.855,144,0.931541,9.08499,0.800605,100.856,94.2102,1.20512,pyramidal neuron,layer_4,layer_4,2level,29
2742301447_sort.swc,34425,125.877,5,2429,4866,2438,574.56,895.684,174.042,0.420774,10451.0,14317.9,3076.18,724.037,808.893,285,0.924515,6.07439,0.825042,101.104,94.4096,1.25718,pyramidal neuron,layer_4,layer_4,2level,7
27492677437_sort.swc,22343,332.44,8,1649,3307,1659,261.86,264.32,117.051,0.449482,6883.78,10327.7,2817.45,245.803,269.22,157,0.926862,5.75597,0.826859,101.143,95.1152,1.30142,pyramidal neuron,layer_2,layer_2,2level,29
27579772675_sort.swc,59627,181.735,4,4127,8266,4140,929.99,979.106,115.335,0.429881,18194.5,24831.0,5991.36,1033.08,1259.86,238,0.927901,6.2134,0.839956,100.777,93.6644,1.34571,pyramidal neuron,layer_2,layer_2,2level,16
2759065023_sort.swc,23106,113.791,4,1284,2572,1289,518.31,491.042,172.359,0.420404,7121.03,9703.98,2059.12,419.872,490.458,166,0.922663,7.98328,0.824172,100.797,94.0928,1.22093,pyramidal neuron,layer_4,layer_4,2level,29
27609222990_sort.swc,38115,101.993,4,2607,5220,2614,497.44,726.846,116.325,0.37566,11595.8,13901.3,2595.85,577.569,805.03,194,0.928863,6.30153,0.817782,100.529,95.3628,1.29627,pyramidal neuron,layer_2,layer_2,2level,7
27652748578_sort.swc,46600,233.147,7,3056,6132,3077,370.66,488.992,115.137,0.429272,14264.2,20329.1,5978.54,344.999,447.116,196,0.925608,6.59932,0.808738,101.792,95.8228,1.32016,pyramidal neuron,layer_2,layer_2,2level,7
27695602230_sort.swc,45990,279.544,8,3758,7535,3778,493.38,450.176,117.381,0.445646,13942.1,20507.3,6189.73,316.28,401.327,190,0.931858,5.10338,0.801279,100.96,94.9316,1.32141,pyramidal neuron,layer_2,layer_2,2level,7
27725242054_sort.swc,12264,107.079,5,852,1708,857,305.15,346.88,115.236,0.397422,3744.56,4915.58,1028.82,282.029,319.288,116,0.932318,6.17974,0.790957,100.499,94.804,1.21991,pyramidal neuron,layer_2,layer_2,2level,29
2775797778_sort.swc,64936,386.694,5,5192,10409,5218,535.9,796.032,174.273,0.412528,19582.8,25819.1,4962.04,538.905,637.012,425,0.931058,5.23835,0.825888,99.9498,95.2864,1.36059,pyramidal neuron,layer_2,layer_2,2level,6
27798218178_sort.swc,53894,335.483,3,4265,8547,4283,406.33,454.72,121.968,0.457916,16320.0,23889.9,6085.08,269.981,572.065,380,0.92899,5.30549,0.835655,100.928,95.6469,1.33168,pyramidal neuron,layer_2,layer_2,2level,7
27900381389_sort.swc,47819,215.187,4,3214,6443,3230,990.6,980.19,119.559,0.42395,14580.7,19813.9,4283.87,1021.99,1151.92,240,0.927695,6.4217,0.832605,100.885,95.5575,1.2982,excitatory/spiny neuron with atypical tree,layer_2,layer_2,2level,10
2790236705_sort.swc,33933,105.839,3,2309,4627,2319,349.34,420.452,173.349,0.383803,10312.2,12613.6,2634.13,300.725,411.555,218,0.928819,6.33348,0.812904,101.087,95.7506,1.28639,pyramidal neuron,layer_2,layer_2,2level,7
2790280608_sort.swc,37867,406.407,6,2891,5794,2904,532.29,522.052,174.108,0.416376,11442.7,15493.0,2701.53,401.678,497.003,233,0.932448,5.53538,0.826759,101.791,95.5416,1.2897,pyramidal neuron,layer_2,layer_2,2level,7
27957923838_sort.swc,49229,49.4051,5,3568,7155,3588,588.84,656.898,118.899,0.491869,14981.4,23852.5,7823.29,597.849,741.063,193,0.933481,5.88022,0.81701,100.217,94.7731,1.3341,pyramidal neuron,layer_2,layer_2,2level,7
27973794753_sort.swc,25695,200.779,4,1941,3890,1950,326.11,394.048,107.415,0.428832,7812.73,10890.2,2718.59,237.742,348.177,225,0.926178,5.60514,0.814904,100.956,95.4235,1.30589,pyramidal neuron,layer_2,layer_2,2level,29
28015831191_sort.swc,62095,349.422,9,3925,7866,3942,1296.42,1164.16,122.001,0.476896,19033.7,29896.1,8727.69,1291.8,1455.96,196,0.930378,6.89397,0.810241,101.098,95.3205,1.29295,pyramidal neuron,layer_3,layer_3,2level,16
28045909614_sort.swc,5766,90.9707,4,256,514,259,344.54,377.184,119.922,0.646621,1818.03,3832.62,1154.02,298.801,350.895,45,0.926097,10.216,0.972857,107.146,95.8688,1.12823,interneuron,layer_2,layer_2,2level,32
2805072586_sort.swc,1255,39.8377,4,23,48,26,107.04,73.984,57.651,0.582454,409.407,812.08,254.966,122.572,154.625,9,0.906279,25.125,0.8439,101.954,79.3567,1.0938,interneuron,layer_2,layer_2,2level,32
28060188465_sort.swc,61808,89.2807,5,4674,9367,4694,642.4,826.528,122.133,0.471839,18785.2,28373.0,7279.03,644.492,729.645,270,0.931369,5.59838,0.838128,100.148,93.9377,1.36201,pyramidal neuron,layer_2,layer_2,2level,7
2806181770_sort.swc,12269,25.8398,3,970,1944,975,263.42,363.58,146.223,0.399542,3693.59,4723.9,912.774,250.707,305.068,138,0.926263,5.3107,0.819672,102.491,95.5715,1.26099,pyramidal neuron,layer_2,layer_2,2level,29
28075696580_sort.swc,1771,104.958,7,66,137,72,147.26,128.096,27.852,1.04401,611.972,2399.36,1597.71,112.736,142.387,17,0.925916,11.9197,0.887263,110.459,103.94,1.09995,interneuron,layer_2,layer_2,2level,32
28133149356_sort.swc,33193,207.05,4,2343,4700,2358,511.13,441.92,121.77,0.393946,10086.6,12929.3,2929.04,434.858,557.429,278,0.931017,6.06213,0.814955,101.301,95.7604,1.3176,pyramidal neuron,layer_2,layer_2,2level,29
28262617626_sort.swc,65384,315.349,4,5084,10191,5108,526.56,696.38,115.335,0.479373,19919.7,31010.0,10101.2,503.824,580.241,338,0.930028,5.41576,0.819352,100.946,95.3205,1.3511,pyramidal neuron,layer_3,layer_3,2level,7
28292038839_sort.swc,46176,262.912,5,3414,6850,3437,625.63,580.224,115.929,0.485708,14062.1,22870.4,8244.03,471.695,572.727,259,0.931031,5.74088,0.825702,100.27,94.9093,1.32772,pyramidal neuron,layer_3,layer_2,2level,7
2832405255_sort.swc,70108,150.024,4,5285,10600,5316,857.76,895.202,174.174,0.421901,21244.1,28547.3,6712.76,750.154,867.089,413,0.930651,5.61387,0.827077,100.186,94.7297,1.37056,pyramidal neuron,layer_2,layer_2,2level,6
2834143448_sort.swc,70371,340.23,7,5452,10948,5497,562.91,585.538,173.316,0.404634,21324.0,27619.5,5660.58,412.654,502.046,404,0.928671,5.42766,0.841012,99.8033,93.8171,1.41177,pyramidal neuron,layer_2,layer_2,2level,6
28352487216_sort.swc,50527,40.3868,3,4114,8243,4130,287.93,420.48,115.269,0.390283,15152.2,18598.8,3238.37,257.862,487.412,297,0.931031,5.12956,0.817395,100.84,95.6204,1.37365,excitatory/spiny neuron with atypical tree,layer_2,layer_2,2level,7
28378958224_sort.swc,14641,230.805,6,213,430,218,298.34,544.448,115.137,0.39815,4681.55,6407.62,1617.85,309.95,407.216,24,0.929802,33.0465,0.889245,107.165,91.4185,1.18225,interneuron,layer_3,layer_2,2level,32
28380053119_sort.swc,35557,151.345,5,2463,4940,2478,554.75,623.868,119.592,0.426489,10858.2,14904.4,3316.6,401.557,555.832,362,0.929115,6.19757,0.831482,99.9019,94.9853,1.29768,pyramidal neuron,layer_3,layer_3,2level,29
28409431197_sort.swc,4008,68.3423,3,101,203,103,219.87,294.304,101.211,0.602779,1281.84,2603.15,771.276,263.566,302.526,31,0.923897,18.7389,0.910786,106.908,95.2733,1.11538,interneuron,layer_3,layer_3,2level,29
28424294983_sort.swc,43618,467.081,9,3502,7026,3525,434.05,523.04,115.038,0.469699,13310.9,21456.4,8595.28,349.699,416.725,214,0.92855,5.20794,0.805778,101.383,95.4474,1.37526,pyramidal neuron,layer_2,layer_2,2level,7
2844875054_sort.swc,3661,139.986,8,93,192,100,98.62,200.412,49.335,0.336547,1204.6,1744.65,723.787,134.383,180.286,29,0.931907,18.0625,0.816049,101.201,90.1745,1.27881,interneuron,layer_4,layer_3,2level,32
28453758768_sort.swc,32148,50.5912,3,2433,4873,2441,520.39,496.544,121.803,0.456766,9709.84,14220.5,3440.06,433.064,518.922,255,0.93166,5.59696,0.821322,101.173,96.0952,1.27623,pyramidal neuron,layer_2,layer_2,2level,29
28480362338_sort.swc,13685,99.7954,4,966,1940,975,239.59,308.48,115.005,0.484544,4192.05,6689.66,2386.26,279.668,362.66,213,0.929545,6.05361,0.808867,100.915,94.9441,1.3047,pyramidal neuron,layer_3,layer_3,2level,29
2849153070_sort.swc,2150,34.3327,3,79,160,82,130.79,123.396,54.714,0.478035,681.083,1087.8,233.266,109.7,139.094,22,0.91932,12.4313,0.907552,113.034,95.198,1.11398,interneuron,layer_2,layer_2,2level,32
28513507201_sort.swc,21112,66.1828,3,1646,3296,1651,253.19,407.998,115.698,0.437728,6384.58,8971.14,2090.86,251.99,326.791,159,0.927148,5.40504,0.829932,99.5811,94.7439,1.30664,pyramidal neuron,layer_2,layer_2,2level,29
28553571756_sort.swc,59227,646.862,5,4456,8931,4476,986.08,1096.03,122.034,0.472293,18096.4,27623.5,7727.63,882.484,992.849,407,0.932314,5.63151,0.809093,100.197,94.4869,1.30231,pyramidal neuron,layer_3,layer_3,2level,16
28597885803_sort.swc,5360,124.887,5,179,362,184,209.51,398.976,100.584,0.678461,1717.97,4144.52,1990.1,358.812,405.823,18,0.928183,13.8039,0.902599,104.578,97.9145,1.16752,interneuron,layer_2,layer_2,2level,29
2860978357_sort.swc,52985,235.659,4,3800,7615,3816,781.64,760.226,174.438,0.442079,16098.9,23185.9,6437.82,631.181,811.549,238,0.932799,5.95785,0.8262,100.318,94.7377,1.35318,pyramidal neuron,layer_3,layer_3,2level,7
28612136302_sort.swc,48601,433.28,6,3334,6684,3351,857.98,781.372,120.12,0.464472,14872.3,22432.1,5030.78,723.542,837.955,355,0.932271,6.2711,0.824129,100.993,95.7687,1.29532,pyramidal neuron,layer_3,layer_3,2level,7
2862540720_sort.swc,61445,247.133,4,4759,9544,4786,707.84,607.872,174.306,0.428743,18518.6,25516.1,6012.26,517.489,617.251,407,0.932104,5.43797,0.845991,100.431,95.3406,1.36734,pyramidal neuron,layer_3,layer_3,2level,6
2862686784_sort.swc,67180,142.101,7,5385,10795,5411,814.81,688.254,174.405,0.441727,20319.7,28866.7,6727.15,634.585,761.087,437,0.93388,5.22316,0.83184,100.428,95.4685,1.37566,pyramidal neuron,layer_3,layer_3,2level,6
28641630112_sort.swc,42887,61.431,4,3599,7225,3627,477.73,815.358,120.351,0.453751,12914.5,18564.2,3734.45,559.12,714.382,422,0.930466,4.93578,0.83361,100.666,95.7764,1.37742,pyramidal neuron,layer_3,layer_3,2level,7
28655414028_sort.swc,35432,165.058,3,2493,4992,2500,572.23,537.156,122.067,0.396603,10761.3,14010.9,3795.58,366.122,428.768,197,0.926732,6.09756,0.815292,102.015,95.2493,1.26169,pyramidal neuron,layer_3,layer_3,2level,29
2877711731_sort.swc,65040,362.247,6,5465,10967,5503,688.58,543.996,174.273,0.420584,19510.1,26322.1,5217.76,529.196,643.984,355,0.933446,4.93043,0.838194,100.095,94.9903,1.3739,pyramidal neuron,layer_2,layer_2,2level,6
28903177062_sort.swc,8014,74.8961,3,366,734,369,546.63,447.68,173.283,0.605334,2520.12,5003.01,1661.67,548.312,641.256,97,0.922546,9.91689,0.816579,105.384,96.9834,1.17084,excitatory/spiny neuron with atypical tree,layer_3,layer_5,2level,29
28921459401_sort.swc,3248,54.0493,3,201,405,205,61.47,170.976,105.501,0.416692,1008.0,1456.31,432.722,145.633,174.198,81,0.934123,7.01728,0.868932,98.3744,95.4206,1.1999,interneuron,layer_2,layer_2,2level,29
28964866917_sort.swc,28219,79.324,4,2029,4066,2038,367.84,462.112,119.031,0.336101,8539.06,9196.06,1658.32,292.765,356.033,181,0.928431,5.93999,0.808122,100.754,96.3989,1.29256,pyramidal neuron,layer_2,layer_2,2level,29
29021270843_sort.swc,11358,159.552,2,229,458,230,417.5,495.264,114.411,0.548207,3604.25,6487.09,2013.52,343.068,386.609,31,0.925771,23.7969,0.883629,105.455,94.6358,1.15274,interneuron,layer_2,layer_2,2level,32
2904752962_sort.swc,1855,308.458,6,34,73,40,131.01,105.758,137.016,0.673197,654.434,1781.9,846.441,125.464,139.27,12,0.904607,24.3973,0.851585,100.672,85.5217,1.07639,interneuron,layer_3,layer_3,2level,32
29050706557_sort.swc,43721,400.625,3,3151,6315,3165,434.11,600.032,120.153,0.409359,13269.7,17296.7,3108.56,338.773,923.194,325,0.929763,5.9232,0.82549,100.926,95.5448,1.31899,pyramidal neuron,layer_2,layer_2,2level,7
